,genre,location,movie_name,price,show_type,street_address,theater_name,show_date,show_time,number_of_tickets
976,Action,Mountain View,Hobbs and Shaw,11,3d,1500 North Shoreline Boulevard,Century Cinema 16,,,
977,Drama,Mountain View,Hustlers,6,imax,1500 North Shoreline Boulevard,Century Cinema 16,,,
978,Supernatural,Mountain View,IT Chapter Two,9,imax,1500 North Shoreline Boulevard,Century Cinema 16,,,
979,Horror,Mountain View,Scary Stories to Tell in the Dark,5,regular,1500 North Shoreline Boulevard,Century Cinema 16,,,
980,Musical,Larkspur,Echo In The Canyon,6,3d,549 Magnolia Avenue,Lark Theater,,,
981,Comedy,Larkspur,Good Boys,5,3d,500 Larkspur Landing Circle,Century Larkspur,,,
982,Mystery,Larkspur,Luce,15,3d,549 Magnolia Avenue,Lark Theater,,,
983,Family,Larkspur,The Farewell,12,3d,549 Magnolia Avenue,Lark Theater,,,
984,Family,Larkspur,The Farewell,12,3d,549 Magnolia Avenue,Lark Theater,2019-03-07,16:00,2
985,Comedy,Santa Rosa,Good Boys,13,regular,409 Aviation Boulevard,Airport Stadium 12,2019-03-05,21:30,4
986,Comedy,Oakland,Good Boys,12,regular,100 Washington Street,Regal Jack London,,,
987,Action,Oakland,Hobbs and Shaw,5,regular,100 Washington Street,Regal Jack London,,,
988,Supernatural,Oakland,IT Chapter Two,14,regular,100 Washington Street,Regal Jack London,,,
989,Supernatural,Oakland,IT Chapter Two,14,regular,100 Washington Street,Regal Jack London,2019-03-07,21:30,2
990,Supernatural,Campbell,IT Chapter Two,10,regular,2501 Winchester Boulevard,CineLux Plaza Theatre,,,
991,Sci-fi,San Francisco,Ad Astra,15,regular,3630 Balboa Street,Balboa Theatre,,,
992,Supernatural,San Francisco,IT Chapter Two,9,regular,3630 Balboa Street,Balboa Theatre,,,
993,Mystery,San Francisco,Official Secrets,11,regular,3630 Balboa Street,Balboa Theatre,2019-03-10,14:30,2
994,Drama,Healdsburg,Blinded by the Light,8,regular,415 Center Street,Raven Film Center,,,
995,Supernatural,Healdsburg,IT Chapter Two,9,regular,415 Center Street,Raven Film Center,,,
996,Comedy,Healdsburg,"Where'd You Go, Bernadette",15,regular,415 Center Street,Raven Film Center,,,
997,Supernatural,Healdsburg,IT Chapter Two,9,3d,415 Center Street,Raven Film Center,2019-03-01,20:00,1
998,Offbeat,San Francisco,Once Upon a Time In Hollywood,15,3d,1881 Post Street,AMC Kabuki 8,,,
999,Offbeat,San Francisco,Once Upon a Time In Hollywood,6,3d,2200 Clement Street,Four Star Theatre,2019-03-02,20:00,3
1000,Drama,Berkeley,A Faithful Man,7,imax,2230 Shattuck Avenue,Landmark's Shattuck Cinemas,,,
1001,Drama,Berkeley,Blinded by the Light,7,regular,2966 College Avenue,Rialto Cinemas Elmwood,,,
1002,Comedy,Berkeley,Good Boys,6,3d,2274 Shattuck Avenue,Regal UA Berkeley,,,
1003,Drama,Berkeley,Hustlers,8,regular,2230 Shattuck Avenue,Landmark's Shattuck Cinemas,,,
1004,Supernatural,Berkeley,IT Chapter Two,15,regular,2274 Shattuck Avenue,Regal UA Berkeley,,,
1005,Mystery,Berkeley,Luce,13,imax,2230 Shattuck Avenue,Landmark's Shattuck Cinemas,,,
1006,Horror,Berkeley,Midsommar,9,regular,2274 Shattuck Avenue,Regal UA Berkeley,,,
1007,Offbeat,Berkeley,Once Upon a Time In Hollywood,12,imax,Shattuck Avenue between Oxford,Landmark's California Theatre,,,
1008,Drama,Berkeley,A Faithful Man,7,imax,2230 Shattuck Avenue,Landmark's Shattuck Cinemas,2019-03-05,21:30,1
1009,Supernatural,Healdsburg,IT Chapter Two,9,imax,415 Center Street,Raven Film Center,2019-03-02,20:00,2
1010,Sci-fi,San Bruno,Ad Astra,9,regular,1188 El Camino Real 4th Floor,Century at Tanforan and XD,,,
1011,Sci-fi,San Bruno,Ad Astra,9,regular,1188 El Camino Real 4th Floor,Century at Tanforan and XD,2019-03-10,23:00,2
1012,Sci-fi,Brentwood,Ad Astra,5,imax,2525 Sand Creek Road,AMC Brentwood 14,,,
1013,Comedy,Brentwood,Good Boys,6,regular,2525 Sand Creek Road,AMC Brentwood 14,,,
1014,Action,Brentwood,Hobbs and Shaw,7,regular,2525 Sand Creek Road,AMC Brentwood 14,,,
1015,Drama,Brentwood,Hustlers,8,regular,2525 Sand Creek Road,AMC Brentwood 14,,,
1016,Supernatural,Brentwood,IT Chapter Two,13,regular,2525 Sand Creek Road,AMC Brentwood 14,,,
1017,Drama,Brentwood,Overcomer,8,regular,2525 Sand Creek Road,AMC Brentwood 14,,,
1018,Horror,Brentwood,Scary Stories to Tell in the Dark,11,regular,2525 Sand Creek Road,AMC Brentwood 14,,,
1019,Animation,Brentwood,The Angry Birds Movie 2,10,3d,2525 Sand Creek Road,AMC Brentwood 14,,,
1020,Sci-fi,Brentwood,Ad Astra,5,regular,2525 Sand Creek Road,AMC Brentwood 14,2019-03-16,20:00,1
1021,Sci-fi,Hayward,Ad Astra,12,regular,Cinema Place,Century at Hayward,,,
1022,Sci-fi,Hayward,Ad Astra,12,regular,Cinema Place,Century at Hayward,2019-03-10,22:00,3
1023,Horror,San Jose,47 Meters Down: Uncaged,11,3d,2190 Eastridge Loop,AMC Eastridge 15,,,
1024,Sci-fi,San Jose,Ad Astra,10,3d,700 El Paseo de Saratoga,AMC Saratoga 14,,,
1025,Drama,San Jose,After The Wedding,8,3d,288 South 2nd Street,3 Below Theaters And Lounge,,,
1026,Action,San Jose,Angel Has Fallen,7,3d,700 El Paseo de Saratoga,AMC Saratoga 14,,,
1027,Comedy,San Jose,Good Boys,9,3d,3630 Hillcap Avenue,West Wind Capitol Drive-In,,,
1028,Supernatural,San Jose,IT Chapter Two,15,3d,700 El Paseo de Saratoga,AMC Saratoga 14,,,
1029,Horror,San Jose,Scary Stories to Tell in the Dark,6,3d,2190 Eastridge Loop,AMC Eastridge 15,,,
1030,Family,San Jose,The Farewell,9,3d,3088 Olsen Drive,CineArts Santana Row,,,
1031,War,San Jose,The Load,14,3d,288 South 2nd Street,3 Below Theaters And Lounge,,,
1032,Drama,Healdsburg,Blinded by the Light,8,3d,415 Center Street,Raven Film Center,,,
1033,Supernatural,Healdsburg,IT Chapter Two,9,3d,415 Center Street,Raven Film Center,,,
1034,Comedy,Healdsburg,"Where'd You Go, Bernadette",15,3d,415 Center Street,Raven Film Center,,,
1035,Comedy,Healdsburg,"Where'd You Go, Bernadette",15,3d,415 Center Street,Raven Film Center,2019-03-02,17:30,3
1036,Sci-fi,Mountain View,Ad Astra,10,regular,1500 North Shoreline Boulevard,Century Cinema 16,2019-03-10,22:00,3
1037,Comedy,Santa Rosa,Good Boys,12,imax,85 Santa Rosa Avenue,Roxy Stadium 14,,,
1038,Drama,Santa Rosa,The Art of Racing in the Rain,9,3d,620 3rd Street,3rd Street Cinema,,,
1039,Documentary,Santa Rosa,Fiddler: A Miracle of Miracles,8,regular,551 Summerfield Road,Summerfield Cinemas,2019-03-05,11:00,1
1040,Supernatural,Newark,IT Chapter Two,10,regular,400 Newpark Mall,AMC NewPark 12,,,
1041,Supernatural,Newark,IT Chapter Two,10,regular,400 Newpark Mall,AMC NewPark 12,2019-03-10,22:00,3
1042,Action,Milpitas,Hobbs and Shaw,14,regular,1010 Great Mall Drive,Century 20 Great Mall and XD,,,
1043,Action,Milpitas,Mission Mangal,7,regular,1010 Great Mall Drive,Century 20 Great Mall and XD,,,
1044,Comedy,Dublin,Good Boys,6,regular,5000 Dublin Boulevard,"Regal Hacienda Crossings ScreenX, IMAX & RPX",,,
1045,Drama,Dublin,Hustlers,10,regular,5000 Dublin Boulevard,"Regal Hacienda Crossings ScreenX, IMAX & RPX",,,
1046,Action,Dublin,Saaho,14,regular,5000 Dublin Boulevard,"Regal Hacienda Crossings ScreenX, IMAX & RPX",,,
1047,Animation,Santa Rosa,Toy Story 4,13,regular,620 3rd Street,3rd Street Cinema,,,
1048,Comedy,Santa Rosa,Yesterday,15,regular,620 3rd Street,3rd Street Cinema,,,
1049,Animation,Santa Rosa,Toy Story 4,13,regular,620 3rd Street,3rd Street Cinema,2019-03-07,16:30,3
1050,Documentary,Santa Rosa,Fiddler: A Miracle of Miracles,8,regular,551 Summerfield Road,Summerfield Cinemas,2019-03-09,11:00,1
1051,Horror,Newark,47 Meters Down: Uncaged,6,regular,400 Newpark Mall,AMC NewPark 12,,,
1052,Sci-fi,Newark,Ad Astra,11,3d,400 Newpark Mall,AMC NewPark 12,,,
1053,Action,Newark,Angel Has Fallen,11,regular,400 Newpark Mall,AMC NewPark 12,,,
1054,Comedy,Newark,Good Boys,12,regular,400 Newpark Mall,AMC NewPark 12,,,
1055,Action,Newark,Hobbs and Shaw,14,regular,400 Newpark Mall,AMC NewPark 12,,,
1056,Drama,Newark,Hustlers,7,3d,400 Newpark Mall,AMC NewPark 12,,,
1057,Horror,Newark,47 Meters Down: Uncaged,6,regular,400 Newpark Mall,AMC NewPark 12,2019-03-03,14:00,1
1058,Drama,Palo Alto,Blinded by the Light,7,regular,3000 El Camino Real Bldg. #6,CineArts at Palo Alto Square,,,
1059,Drama,Palo Alto,Brittany Runs a Marathon,11,imax,430 Emerson Street,Landmark's Aquarius Theatre,,,
1060,Drama,Palo Alto,Stage Door,10,regular,221 University Avenue,Stanford Theatre,,,
1061,Thriller,Palo Alto,The Ladykillers,11,regular,221 University Avenue,Stanford Theatre,,,
1062,Thriller,Palo Alto,The Ladykillers,11,3d,221 University Avenue,Stanford Theatre,2019-03-01,19:30,1
1063,Comedy,Santa Rosa,Good Boys,12,regular,85 Santa Rosa Avenue,Roxy Stadium 14,2019-03-03,22:00,2
1064,Supernatural,El Cerrito,IT Chapter Two,5,imax,10070 San Pablo Avenue,Rialto Cinemas Cerrito,,,
1065,Supernatural,El Cerrito,IT Chapter Two,5,regular,10070 San Pablo Avenue,Rialto Cinemas Cerrito,2019-03-03,19:30,4
1066,Comedy,Santa Rosa,Good Boys,12,regular,85 Santa Rosa Avenue,Roxy Stadium 14,2019-03-02,22:00,2
1067,Supernatural,Mill Valley,IT Chapter Two,13,regular,25 Throckmorton Avenue,CineArts Sequoia,,,
1068,Supernatural,Mill Valley,IT Chapter Two,13,regular,25 Throckmorton Avenue,CineArts Sequoia,2019-03-01,19:00,3
1069,Sci-fi,San Jose,Ad Astra,10,regular,700 El Paseo de Saratoga,AMC Saratoga 14,,,
1070,Drama,San Jose,After The Wedding,8,regular,288 South 2nd Street,3 Below Theaters And Lounge,,,
1071,Action,San Jose,Angel Has Fallen,7,imax,700 El Paseo de Saratoga,AMC Saratoga 14,,,
1072,Documentary,San Jose,Fiddler: A Miracle of Miracles,6,regular,288 South 2nd Street,3 Below Theaters And Lounge,,,
1073,Comedy,San Jose,Good Boys,9,regular,3630 Hillcap Avenue,West Wind Capitol Drive-In,,,
1074,Drama,San Jose,Hustlers,14,regular,700 El Paseo de Saratoga,AMC Saratoga 14,,,
1075,Supernatural,San Jose,IT Chapter Two,15,regular,700 El Paseo de Saratoga,AMC Saratoga 14,,,
1076,Offbeat,San Jose,Once Upon a Time In Hollywood,7,regular,3088 Olsen Drive,CineArts Santana Row,,,
1077,Sci-fi,San Jose,Ad Astra,13,regular,2190 Eastridge Loop,AMC Eastridge 15,2019-03-16,22:30,4
1078,Family,San Jose,The Farewell,9,3d,3088 Olsen Drive,CineArts Santana Row,2019-03-04,21:30,1
1079,Sci-fi,San Leandro,Ad Astra,8,regular,15555 East 14th Street Suite 600,Century 16 Bayfair Mall,,,
1080,Action,San Leandro,Angel Has Fallen,13,regular,15555 East 14th Street Suite 600,Century 16 Bayfair Mall,,,
1081,Action,San Leandro,Hobbs and Shaw,10,regular,15555 East 14th Street Suite 600,Century 16 Bayfair Mall,,,
1082,Drama,San Leandro,Overcomer,13,regular,15555 East 14th Street Suite 600,Century 16 Bayfair Mall,,,
1083,Drama,San Leandro,Overcomer,13,imax,15555 East 14th Street Suite 600,Century 16 Bayfair Mall,2019-03-07,22:30,1
1084,Supernatural,Hayward,IT Chapter Two,9,regular,Cinema Place,Century at Hayward,,,
1085,Drama,Hayward,Overcomer,7,3d,Cinema Place,Century at Hayward,,,
1086,Horror,Hayward,Scary Stories to Tell in the Dark,12,regular,256 Southland Mall Drive,Century Southland Mall,,,
1087,Comedy,Morgan Hill,Good Boys,10,regular,750 Tennant Station,CineLux Tennant Station Stadium 11,,,
1088,Action,Morgan Hill,Hobbs and Shaw,13,3d,750 Tennant Station,CineLux Tennant Station Stadium 11,,,
1089,Drama,Morgan Hill,Hustlers,12,regular,750 Tennant Station,CineLux Tennant Station Stadium 11,,,
1090,Horror,Morgan Hill,Scary Stories to Tell in the Dark,9,3d,750 Tennant Station,CineLux Tennant Station Stadium 11,,,
1091,Animation,Morgan Hill,The Angry Birds Movie 2,10,regular,750 Tennant Station,CineLux Tennant Station Stadium 11,,,
1092,Action,Morgan Hill,Hobbs and Shaw,13,regular,750 Tennant Station,CineLux Tennant Station Stadium 11,2019-03-02,21:30,3
1093,Drama,San Rafael,A Faithful Man,9,imax,1118 4th Street,Smith Rafael Film Center,,,
1094,Drama,San Rafael,A Faithful Man,9,3d,1118 4th Street,Smith Rafael Film Center,2019-03-08,18:30,3
1095,Drama,Union City,Hustlers,12,regular,32100 Union Landing Boulevard,Century 25 Union Landing and XD,,,
1096,Drama,Union City,Hustlers,12,regular,32100 Union Landing Boulevard,Century 25 Union Landing and XD,2019-03-08,22:30,1
1097,Drama,San Ramon,Hustlers,10,regular,2525 San Ramon Valley Boulevard,Regal Crow Canyon,,,
1098,Drama,San Ramon,The Art of Racing in the Rain,12,regular,2525 San Ramon Valley Boulevard,Regal Crow Canyon,,,
1099,Drama,San Ramon,Hustlers,10,regular,2525 San Ramon Valley Boulevard,Regal Crow Canyon,2019-03-03,19:30,3
1100,Supernatural,Danville,IT Chapter Two,8,imax,4175 Blackhawk Plaza Circle,Century Blackhawk Plaza,,,
1101,Action,Danville,Saaho,5,imax,4175 Blackhawk Plaza Circle,Century Blackhawk Plaza,,,
1102,Drama,Oakland,Blinded by the Light,8,3d,3200 Grand Avenue,Grand Lake Theatre,,,
1103,Action,Oakland,Hobbs and Shaw,5,imax,100 Washington Street,Regal Jack London,,,
1104,Drama,Oakland,Hustlers,8,regular,3200 Grand Avenue,Grand Lake Theatre,,,
1105,Mystery,Oakland,Luce,7,regular,474 24th Street,The New Parkway Theater,,,
1106,Comedy,Oakland,My Big Fat Greek Wedding,7,imax,474 24th Street,The New Parkway Theater,,,
1107,Cult,Oakland,Pulp Fiction,10,regular,474 24th Street,The New Parkway Theater,,,
1108,Thriller,Oakland,The Art of Self-Defense,5,regular,474 24th Street,The New Parkway Theater,,,
1109,Family,Oakland,The Farewell,13,regular,4186 Piedmont Avenue #5133,Landmark's Piedmont Theatre,,,
1110,Action,Oakland,Hobbs and Shaw,5,regular,100 Washington Street,Regal Jack London,2019-03-02,22:00,3
1111,Action,San Ramon,Angel Has Fallen,9,regular,6000 Bollinger Canyon Road Suite 2300,THE LOT City Center,,,
1112,Supernatural,San Ramon,IT Chapter Two,12,3d,2525 San Ramon Valley Boulevard,Regal Crow Canyon,,,
1113,Offbeat,San Ramon,Once Upon a Time In Hollywood,5,regular,2525 San Ramon Valley Boulevard,Regal Crow Canyon,,,
1114,Animation,San Ramon,The Angry Birds Movie 2,12,regular,6000 Bollinger Canyon Road Suite 2300,THE LOT City Center,,,
1115,Supernatural,San Ramon,IT Chapter Two,12,3d,2525 San Ramon Valley Boulevard,Regal Crow Canyon,2019-03-01,20:00,
1116,Supernatural,Castro Valley,IT Chapter Two,12,imax,2853 Castro Valley Boulevard,Chabot Cinema,,,
1117,Supernatural,Castro Valley,IT Chapter Two,12,imax,2853 Castro Valley Boulevard,Chabot Cinema,2019-03-01,19:30,
1118,Comedy,Berkeley,Good Boys,6,3d,2274 Shattuck Avenue,Regal UA Berkeley,2019-03-01,22:00,
1119,Offbeat,Orinda,Once Upon a Time In Hollywood,12,regular,4 Orinda Theatre Square #3308,Orinda Theatre,,,
1120,Offbeat,Orinda,Once Upon a Time In Hollywood,12,regular,4 Orinda Theatre Square #3308,Orinda Theatre,2019-03-03,15:00,
1121,Horror,Mountain View,Scary Stories to Tell in the Dark,5,regular,1500 North Shoreline Boulevard,Century Cinema 16,2019-03-01,22:00,
1122,Drama,Berkeley,A Faithful Man,7,regular,2230 Shattuck Avenue,Landmark's Shattuck Cinemas,2019-03-09,21:30,
1123,Supernatural,Los Gatos,IT Chapter Two,12,regular,43 North Santa Cruz Avenue,Los Gatos Theatre,,,
1124,Supernatural,Los Gatos,IT Chapter Two,12,regular,43 North Santa Cruz Avenue,Los Gatos Theatre,2019-03-10,21:00,
1125,Drama,Berkeley,A Faithful Man,7,regular,2230 Shattuck Avenue,Landmark's Shattuck Cinemas,2019-03-08,21:30,
1126,Offbeat,Napa,Once Upon a Time In Hollywood,14,regular,195 Gasser Drive,Century Napa Valley and XD,2019-03-01,20:00,
1127,Horror,San Jose,47 Meters Down: Uncaged,11,3d,2190 Eastridge Loop,AMC Eastridge 15,2019-03-01,22:00,
1128,Action,Livermore,Angel Has Fallen,14,regular,2490 First Street,Livermore 13 Cinema,,,
1129,Drama,Livermore,Blinded by the Light,7,3d,1722 First Street,Vine Cinema & Alehouse,,,
1130,Sci-fi,Livermore,Close Encounters of the Third Kind,15,regular,1722 First Street,Vine Cinema & Alehouse,,,
1131,Drama,Livermore,Hustlers,10,regular,2490 First Street,Livermore 13 Cinema,,,
1132,Supernatural,Livermore,IT Chapter Two,10,imax,2490 First Street,Livermore 13 Cinema,,,
1133,Drama,Livermore,The Art of Racing in the Rain,6,regular,2490 First Street,Livermore 13 Cinema,,,
1134,Family,Livermore,The Farewell,14,imax,1722 First Street,Vine Cinema & Alehouse,,,
1135,Fantasy,Livermore,The Lord of the Rings: The Return of the King,10,regular,2490 First Street,Livermore 13 Cinema,,,
1136,Family,Livermore,The Farewell,14,regular,1722 First Street,Vine Cinema & Alehouse,2019-03-03,13:00,
1137,Comedy,Healdsburg,"Where'd You Go, Bernadette",15,imax,415 Center Street,Raven Film Center,2019-03-01,17:30,
1138,Supernatural,San Ramon,IT Chapter Two,12,imax,2525 San Ramon Valley Boulevard,Regal Crow Canyon,2019-03-04,23:00,
1139,Supernatural,Mill Valley,IT Chapter Two,13,regular,25 Throckmorton Avenue,CineArts Sequoia,2019-03-01,19:00,
1140,Drama,San Ramon,Hustlers,10,regular,2525 San Ramon Valley Boulevard,Regal Crow Canyon,2019-03-05,22:30,
1141,Drama,Oakland,Blinded by the Light,8,3d,3200 Grand Avenue,Grand Lake Theatre,2019-03-01,18:30,
1142,Offbeat,Santa Rosa,Once Upon a Time In Hollywood,9,regular,85 Santa Rosa Avenue,Roxy Stadium 14,2019-03-01,20:00,
1143,Drama,San Rafael,A Faithful Man,9,regular,1118 4th Street,Smith Rafael Film Center,2019-03-07,18:30,
1144,Action,Napa,Angel Has Fallen,13,imax,195 Gasser Drive,Century Napa Valley and XD,2019-03-01,22:30,
1145,Supernatural,Vacaville,IT Chapter Two,6,imax,531 Davis Street,Brenden Theatres,,,
1146,Supernatural,Vacaville,IT Chapter Two,6,regular,531 Davis Street,Brenden Theatres,2019-03-01,21:30,
1147,Supernatural,El Cerrito,IT Chapter Two,5,regular,10070 San Pablo Avenue,Rialto Cinemas Cerrito,2019-03-01,19:30,
1148,Drama,Santa Rosa,The Art of Racing in the Rain,9,imax,620 3rd Street,3rd Street Cinema,,,
1149,Drama,Santa Rosa,The Art of Racing in the Rain,9,imax,620 3rd Street,3rd Street Cinema,2019-03-01,20:30,
1150,Offbeat,Berkeley,Once Upon a Time In Hollywood,12,imax,Shattuck Avenue between Oxford,Landmark's California Theatre,2019-03-01,20:30,
1151,Drama,Healdsburg,Blinded by the Light,8,regular,415 Center Street,Raven Film Center,2019-03-08,20:30,
1152,Sci-fi,Redwood City,Ad Astra,14,regular,825 Middlefield Road,Century Redwood City Downtown 20 and XD,,,
1153,Drama,Redwood City,Brittany Runs a Marathon,8,regular,825 Middlefield Road,Century Redwood City Downtown 20 and XD,,,
1154,Drama,Redwood City,Hustlers,14,regular,825 Middlefield Road,Century Redwood City Downtown 20 and XD,,,
1155,Supernatural,Redwood City,IT Chapter Two,12,regular,825 Middlefield Road,Century Redwood City Downtown 20 and XD,,,
1156,Offbeat,Redwood City,Once Upon a Time In Hollywood,5,regular,825 Middlefield Road,Century Redwood City Downtown 20 and XD,,,
1157,Animation,Redwood City,The Angry Birds Movie 2,9,regular,825 Middlefield Road,Century Redwood City Downtown 20 and XD,,,
1158,Family,Redwood City,The Farewell,6,regular,825 Middlefield Road,Century Redwood City Downtown 20 and XD,,,
1159,Drama,Redwood City,Brittany Runs a Marathon,8,regular,825 Middlefield Road,Century Redwood City Downtown 20 and XD,2019-03-01,23:00,
1160,Thriller,Palo Alto,The Ladykillers,11,regular,221 University Avenue,Stanford Theatre,2019-03-01,19:30,
1161,Sci-fi,Santa Clara,Ad Astra,12,3d,3111 Mission College Boulevard,AMC Mercado 20,,,
1162,Action,Santa Clara,Angel Has Fallen,14,regular,3111 Mission College Boulevard,AMC Mercado 20,,,
1163,Comedy,Santa Clara,Chhichhore,8,regular,3111 Mission College Boulevard,AMC Mercado 20,,,
1164,Comedy,Santa Clara,Good Boys,15,regular,3111 Mission College Boulevard,AMC Mercado 20,,,
1165,Drama,Santa Clara,Hustlers,5,regular,3111 Mission College Boulevard,AMC Mercado 20,,,
1166,Supernatural,Santa Clara,IT Chapter Two,12,3d,3111 Mission College Boulevard,AMC Mercado 20,,,
1167,Action,Santa Clara,Mission Mangal,10,regular,3111 Mission College Boulevard,AMC Mercado 20,,,
1168,Horror,Santa Clara,Scary Stories to Tell in the Dark,10,regular,3111 Mission College Boulevard,AMC Mercado 20,,,
1169,Family,Santa Clara,The Farewell,15,imax,3111 Mission College Boulevard,AMC Mercado 20,,,
1170,Action,Santa Clara,Angel Has Fallen,14,regular,3111 Mission College Boulevard,AMC Mercado 20,2019-03-01,21:00,
1171,Action,Fremont,Hobbs and Shaw,6,imax,43917 Pacific Commons Boulevard,Century at Pacific Commons and XD,,,
1172,Action,Fremont,Mission Mangal,7,regular,43917 Pacific Commons Boulevard,Century at Pacific Commons and XD,,,
1173,Action,Fremont,Saaho,11,3d,43917 Pacific Commons Boulevard,Century at Pacific Commons and XD,,,
1174,Action,Fremont,Mission Mangal,7,regular,43917 Pacific Commons Boulevard,Century at Pacific Commons and XD,2019-03-01,13:30,
1175,Action,Union City,Angel Has Fallen,14,imax,32100 Union Landing Boulevard,Century 25 Union Landing and XD,,,
1176,Supernatural,Union City,IT Chapter Two,10,regular,32100 Union Landing Boulevard,Century 25 Union Landing and XD,,,
1177,Action,Union City,Mission Mangal,12,regular,32100 Union Landing Boulevard,Century 25 Union Landing and XD,,,
1178,Animation,Union City,Toy Story 4,12,regular,32100 Union Landing Boulevard,Century 25 Union Landing and XD,,,
1179,Action,Union City,Angel Has Fallen,14,imax,32100 Union Landing Boulevard,Century 25 Union Landing and XD,2019-03-01,22:30,
1180,Drama,Brentwood,Overcomer,8,regular,2525 Sand Creek Road,AMC Brentwood 14,2019-03-01,19:30,
1181,Family,Oakland,The Farewell,13,regular,4186 Piedmont Avenue #5133,Landmark's Piedmont Theatre,2019-03-04,21:30,
1182,Action,Morgan Hill,Hobbs and Shaw,13,regular,750 Tennant Station,CineLux Tennant Station Stadium 11,2019-03-01,21:30,
1183,Drama,Santa Rosa,After The Wedding,10,regular,551 Summerfield Road,Summerfield Cinemas,2019-03-01,20:30,
1184,Action,Emeryville,Angel Has Fallen,12,regular,5614 Bay Street Suite 220,AMC Bay Street 16,,,
1185,Action,Emeryville,Hobbs and Shaw,10,regular,5614 Bay Street Suite 220,AMC Bay Street 16,,,
1186,Drama,Emeryville,Hustlers,13,regular,5614 Bay Street Suite 220,AMC Bay Street 16,,,
1187,Horror,Emeryville,Midsommar,12,regular,5614 Bay Street Suite 220,AMC Bay Street 16,,,
1188,Horror,Emeryville,Scary Stories to Tell in the Dark,6,regular,5614 Bay Street Suite 220,AMC Bay Street 16,,,
1189,Animation,Emeryville,The Angry Birds Movie 2,9,regular,5614 Bay Street Suite 220,AMC Bay Street 16,,,
1190,Family,Emeryville,The Farewell,11,regular,5614 Bay Street Suite 220,AMC Bay Street 16,,,
1191,Family,Emeryville,The Farewell,11,regular,5614 Bay Street Suite 220,AMC Bay Street 16,2019-03-01,16:00,
1192,Drama,Sebastopol,After The Wedding,7,imax,6868 McKinley Street,Rialto Cinemas,,,
1193,Drama,Sebastopol,Blinded by the Light,6,regular,6868 McKinley Street,Rialto Cinemas,,,
1194,Supernatural,Sebastopol,IT Chapter Two,11,regular,6868 McKinley Street,Rialto Cinemas,,,
1195,Drama,Sebastopol,Blinded by the Light,6,imax,6868 McKinley Street,Rialto Cinemas,2019-03-03,21:00,
1196,Action,San Rafael,Angel Has Fallen,10,imax,7000 Northgate Drive,Century Northgate,,,
1197,Drama,San Rafael,Hustlers,11,imax,7000 Northgate Drive,Century Northgate,,,
1198,Family,San Rafael,The Farewell,13,imax,280 Smith Ranch Road,Century Regency,,,
1199,Family,San Rafael,The Farewell,13,imax,280 Smith Ranch Road,Century Regency,2019-03-01,20:00,
1200,Sci-fi,San Francisco,Ad Astra,10,regular,1881 Post Street,AMC Kabuki 8,,,
1201,Drama,San Francisco,Brittany Runs a Marathon,13,3d,1881 Post Street,AMC Kabuki 8,,,
1202,Documentary,San Francisco,Fiddler: A Miracle of Miracles,13,imax,2221,Landmark's Clay Theatre,,,
1203,Comedy-drama,San Francisco,Give Me Liberty,14,regular,3117 16th Street,Roxie Theater,,,
1204,Action,San Francisco,Hobbs and Shaw,11,regular,135 4th Street Suite 3000,AMC Metreon 16,,,
1205,Drama,San Francisco,Hustlers,12,regular,1881 Post Street,AMC Kabuki 8,,,
1206,Supernatural,San Francisco,IT Chapter Two,10,regular,1881 Post Street,AMC Kabuki 8,,,
1207,Horror,San Francisco,In Fabric,7,regular,3117 16th Street,Roxie Theater,,,
1208,Fantasy,San Francisco,Labyrinth,14,regular,3117 16th Street,Roxie Theater,,,
1209,Drama,San Francisco,Live Flesh,12,regular,2550 Mission Street,Alamo Drafthouse Cinema,,,
1210,Supernatural,San Francisco,IT Chapter Two,10,regular,1881 Post Street,AMC Kabuki 8,2019-03-01,19:30,
1211,Supernatural,Healdsburg,IT Chapter Two,9,regular,415 Center Street,Raven Film Center,2019-03-01,20:00,
1212,Supernatural,Sebastopol,IT Chapter Two,11,regular,6868 McKinley Street,Rialto Cinemas,2019-03-01,21:00,
1213,Drama,Livermore,Blinded by the Light,7,regular,1722 First Street,Vine Cinema & Alehouse,,,
1214,Supernatural,Livermore,IT Chapter Two,10,imax,2490 First Street,Livermore 13 Cinema,2019-03-01,22:00,
1215,Comedy,Vallejo,Good Boys,12,regular,109 Plaza Drive,Century Vallejo 14,,,
1216,Action,Vallejo,Hobbs and Shaw,12,regular,109 Plaza Drive,Century Vallejo 14,,,
1217,Drama,Vallejo,Hustlers,8,3d,109 Plaza Drive,Century Vallejo 14,,,
1218,Action,Vallejo,Hobbs and Shaw,12,regular,109 Plaza Drive,Century Vallejo 14,2019-03-01,22:00,
1219,Supernatural,Campbell,IT Chapter Two,10,regular,2501 Winchester Boulevard,CineLux Plaza Theatre,2019-03-01,21:30,
1220,Comedy,Larkspur,Good Boys,5,regular,500 Larkspur Landing Circle,Century Larkspur,,,
1221,Mystery,Larkspur,Luce,15,regular,549 Magnolia Avenue,Lark Theater,,,
1222,World,Larkspur,Tel Aviv on Fire,14,regular,549 Magnolia Avenue,Lark Theater,,,
1223,Family,Larkspur,The Farewell,12,imax,549 Magnolia Avenue,Lark Theater,,,
