,city,cuisine,has_live_music,phone_number,price_range,restaurant_name,serves_alcohol,street_address,date,party_size,time
258,San Francisco,California,False,415-276-9888,moderate,Brasserie S&p,False,222 Sansome Street,,,
259,San Francisco,California,False,415-757-0994,very expensive,Californios,False,3115 22nd Street,,,
260,San Francisco,California,False,415-640-8990,moderate,Cassava,True,3519 Balboa Street,,,
261,San Francisco,California,False,415-826-7004,expensive,Central Kitchen,False,3000 20th Street,,,
262,San Francisco,California,False,415-829-7814,moderate,Foxsister,True,3161 24th Street,,,
263,San Francisco,California,False,415-284-4188,expensive,Grill At The St. Regis,True,125 3rd Street,,,
264,San Francisco,California,False,415-341-9000,very expensive,Aq,True,1085 Mission Street,2019-03-01,2,19:30
265,Foster City,Japanese,False,650-341-6888,moderate,Tokai Japanese Restaurant,True,1221 Chess Drive,,,
266,Foster City,Japanese,False,650-341-6888,moderate,Tokyo Village Grill & Sushi,False,1221 Chess Drive,,,
267,Foster City,Japanese,False,650-341-6888,moderate,Tokyo Village Grill & Sushi,False,1221 Chess Drive,2019-03-04,2,19:00
268,San Francisco,Italian,False,415-292-3699,expensive,Ala Romana,True,1098 Jackson Street,,,
269,San Francisco,Italian,False,415-543-5100,moderate,54 Mint Ristorante Italiano,True,16 Mint Plaza,2019-03-01,2,18:00
270,Pleasanton,Indian,False,925-750-7709,moderate,Aappakadai,False,4555 Hopyard Road,,,
271,Pleasanton,Indian,False,925-750-7149,moderate,Amaravati House,False,1991 Santa Rita Road,,,
272,Pleasanton,Indian,False,925-467-1555,moderate,Bawarchi Indian Cuisine,False,4040 Pimlico Drive #116,,,
273,Pleasanton,Indian,False,925-225-9999,moderate,Blue Fox Indian Cuisine,False,5681 Gibraltar Drive,,,
274,Pleasanton,Indian,False,925-846-4547,moderate,Curry Cravings,False,2025 Santa Rita Road,,,
275,Pleasanton,Indian,False,925-846-3077,moderate,Frontier Spice,False,411 Main Street,,,
276,Pleasanton,Indian,False,925-271-7575,moderate,Vedas Indian Restaurant,False,3037 Hopyard Road G,,,
277,Pleasanton,Indian,False,925-750-7709,moderate,Aappakadai,False,4555 Hopyard Road,2019-03-01,2,12:00
278,Sunnyvale,Italian,False,408-737-8384,moderate,Gumba's,True,176 South Murphy Avenue,,,
279,Sunnyvale,Italian,False,408-733-5351,moderate,Il Postale,False,100 South Murphy Avenue,,,
280,Sunnyvale,Italian,False,408-738-2400,moderate,Pezzella's Villa Napoli,True,1025 West El Camino Real,,,
281,Sunnyvale,Italian,False,408-737-8384,moderate,Gumba's,True,176 South Murphy Avenue,2019-03-05,1,13:00
282,San Francisco,American,False,415-359-1212,expensive,1760,False,1760 Polk Street,,,
283,San Francisco,American,False,415-495-5875,expensive,25 Lusk,True,25 Lusk Street,,,
284,San Francisco,American,False,415-814-3709,expensive,3rd Cousin,False,919 Cortland Avenue,,,
285,San Francisco,American,False,415-775-1800,moderate,Academy Bar And Kitchen,False,1800 Fillmore Street,,,
286,San Francisco,American,False,(415) 567-5432,very expensive,Acquerello,False,1722 Sacramento Street,,,
287,San Francisco,American,False,415-872-9409,moderate,Alba Ray's,True,2293 Mission Street,,,
288,San Francisco,American,False,415-829-2737,moderate,Aliment,False,786 Bush Street,,,
289,San Francisco,American,False,650-627-4303,moderate,All Spice,True,648 Bush Street,,,
290,San Francisco,American,False,415-590-2585,expensive,Alta Ca,False,1420 Market Street,,,
291,San Francisco,American,False,415-875-9810,very expensive,Aster,False,1001 Guerrero Street,,,
292,San Francisco,American,False,415-359-1212,expensive,1760,False,1760 Polk Street,2019-03-01,1,18:00
293,San Jose,American,False,408-618-8072,moderate,Lalla Grill,False,55 River Oaks Place,,,
294,San Jose,American,True,408-247-1706,moderate,Rosie Mccann's Irish Pub & Restaurant,True,355 Santana Row #1060,,,
295,San Jose,American,True,408-866-4176,moderate,The Blue Door Restaurant & Bar,True,1502 Saratoga Avenue,,,
296,San Jose,American,True,408-247-1706,moderate,Rosie Mccann's Irish Pub & Restaurant,True,355 Santana Row #1060,2019-03-01,2,11:30
297,Oakland,Italian,False,510-918-3205,moderate,Contrasto,True,388 Grand Avenue,2019-03-01,4,11:00
298,San Francisco,French,False,415-202-0100,expensive,Bistro Aix,False,3340 Steiner Street,,,
299,San Francisco,French,False,415-931-7272,expensive,Bistro Central Parc,False,560 Central Avenue,,,
300,San Francisco,French,False,415-981-5565,expensive,Cafe Jacqueline,False,1454 Grant Avenue,,,
301,San Francisco,French,False,415-387-0408,expensive,Chapeau!,False,126 Clement Street,,,
302,San Francisco,French,False,415-292-4415,expensive,Cocotte,False,1521 Hyde Street,,,
303,San Francisco,French,False,415-543-0573,expensive,Fringale Restaurant,True,570 4th Street,,,
304,San Francisco,French,False,415-772-5260,expensive,Laurel Court Restaurant & Bar,False,950 Mason Street,,,
305,San Francisco,French,False,415-391-2233,expensive,Le Central,True,453 Bush Street,,,
306,San Francisco,French,False,415-795-1422,expensive,Les Clos,True,234 Townsend Street,,,
307,San Francisco,French,False,415-495-5775,expensive,Restaurant Lulu,True,816 Folsom Street,,,
308,San Francisco,French,False,415-202-0100,expensive,Bistro Aix,False,3340 Steiner Street,2019-03-01,2,13:30
309,Dublin,Sandwich,True,925-829-0292,inexpensive,Mcdonald's,True,7145 Dublin Boulevard,,,
310,Dublin,Sandwich,True,925-829-0292,inexpensive,Mcdonald's,True,7145 Dublin Boulevard,2019-03-14,3,19:00
311,Milpitas,Mexican,False,408-263-9455,moderate,Baja Cactus,True,338 South Main Street,,,
312,Milpitas,Mexican,False,408-946-0466,moderate,Casa Azteca Restaurant,False,20 North Abel Street,,,
313,Milpitas,Mexican,False,408-946-8012,moderate,El Torito,False,477 East Calaveras Boulevard,,,
314,Milpitas,Mexican,False,408-945-6540,moderate,La Milpa,True,107 North Milpitas Boulevard,,,
315,Milpitas,Mexican,False,408-935-6070,moderate,On The Border,False,260 Ranch Drive,,,
316,Santa Clara,Mexican,False,408-248-3113,inexpensive,El Amigo Burrito,True,4485 Stevens Creek Boulevard,,,
317,Santa Clara,Mexican,False,408-247-0990,moderate,La Paloma,False,2280 El Camino Real,,,
318,Santa Clara,Mexican,False,408-588-9865,moderate,Mexicali Grill,False,3149 Mission College Boulevard,,,
319,Santa Clara,Mexican,False,408-496-6597,moderate,Pedro's,False,3935 Freedom Circle,,,
320,Santa Clara,Mexican,False,408-333-9750,moderate,Puesto Santa Clara,True,2752 Augustine Drive #110,,,
321,Santa Clara,Mexican,False,408-247-0990,moderate,La Paloma,False,2280 El Camino Real,2019-03-01,2,12:30
322,San Francisco,American,False,415-495-9800,moderate,B,False,720 Howard Street,,,
323,San Francisco,American,False,415-977-5155,moderate,Bazille,True,865 Market Street,,,
324,San Francisco,American,True,415-292-2583,moderate,Biscuits & Blues,False,401 Mason Street,,,
325,San Francisco,American,False,415-391-0758,moderate,Blanc Et Rouge,True,2 Embarcadero Center,,,
326,San Francisco,American,False,415-369-0222,moderate,Brickhouse Cafe: Restaurant & Bar,True,426 Brannan Street,,,
327,San Francisco,American,False,415-296-4272,moderate,Burger Bar,True,251 Geary Street,,,
328,San Francisco,American,False,415-775-1800,moderate,Academy Bar And Kitchen,False,1800 Fillmore Street,2019-03-01,2,12:30
329,Oakland,Seafood,False,510-907-7555,moderate,Alamar Kitchen & Bar,False,100 Grand Avenue #111,,,
330,Oakland,Seafood,False,510-645-1912,moderate,Judoku Sushi,True,3314 Piedmont Avenue,,,
331,Oakland,Seafood,True,510-208-5253,moderate,Lake Chalet,True,1520 Lakeside Drive,,,
332,Oakland,Seafood,False,510-251-9688,inexpensive,Le Tasty Chinese Restaurant,False,1437 Franklin Street,,,
333,Oakland,Seafood,False,510-536-2050,moderate,Quinn's Lighthouse,False,1951 Embarcadero,,,
334,Oakland,Seafood,False,510-336-2388,moderate,Sushi Park | Japanese Restaurant,False,4209 Park Boulevard,,,
335,Oakland,Seafood,False,510-663-8262,moderate,Tambo Peruvian Restaurant,False,1414 Jefferson Street,,,
336,Oakland,Seafood,True,510-208-5253,moderate,Lake Chalet,True,1520 Lakeside Drive,2019-03-01,1,12:30
337,Alameda,Japanese,False,510-749-0460,moderate,Angel Fish,False,883 Island Drive C-2,,,
338,Alameda,Japanese,False,510-522-1269,moderate,Bluefin Sushi And Thai Restaurant,True,3211 Encinal Avenue,,,
339,Alameda,Japanese,False,510-521-9121,moderate,Kamakura Japanese Restaurant,True,2549 Santa Clara Avenue,,,
340,Alameda,Japanese,False,510-749-9988,inexpensive,Sakura Sushi Bar & Grill,False,2408 Santa Clara Avenue,,,
341,Alameda,Japanese,False,510-239-4285,moderate,Shirasoni Japanese Restaurant,True,2660 5th Street Suite A,,,
342,Alameda,Japanese,False,510-749-0460,moderate,Angel Fish,False,883 Island Drive C-2,2019-03-01,2,13:30
343,Millbrae,Chinese,False,650-697-7888,moderate,Tai Wu Restaurant,True,300 El Camino Real,,,
344,Millbrae,Chinese,False,650-697-7888,moderate,Tai Wu Restaurant,True,300 El Camino Real,2019-03-01,2,19:30
345,Campbell,American,False,408-374-3400,moderate,Effie's Restaurant & Bar,False,331 West Hacienda Avenue,2019-03-01,3,18:30
346,Berkeley,Chinese,False,510-558-8367,inexpensive,Crave Asia,False,1301 San Pablo Avenue,,,
347,Berkeley,Chinese,False,510-848-3628,inexpensive,King Dong Restaurant,False,2429 Shattuck Avenue,,,
348,Berkeley,Chinese,False,510-845-1286,moderate,King Yen Restaurant,False,2995 College Avenue,,,
349,Berkeley,Chinese,False,510-845-6072,inexpensive,Long Life Vegi House,False,1725 University Avenue,,,
350,Berkeley,Chinese,False,510-647-9744,moderate,Royal Rangoon Restaurant,False,2826 Telegraph Avenue,,,
351,Berkeley,Chinese,False,510-841-6806,inexpensive,Tai San Restaurant,False,2811 Telegraph Avenue,,,
352,Berkeley,Chinese,False,510-558-8367,inexpensive,Crave Asia,False,1301 San Pablo Avenue,2019-03-01,2,11:30
353,Petaluma,Italian,True,707-664-1418,moderate,Brixx Pizzeria,False,16 Kentucky Street,,,
354,Petaluma,Italian,False,707-782-1775,moderate,Cucina Paradiso,False,114 Petaluma Boulevard North,,,
355,Petaluma,Italian,False,707-766-7600,moderate,Risibisi,True,154 Petaluma Boulevard North,,,
356,Petaluma,Italian,False,707-782-9298,moderate,Sugo Trattoria,False,5 Petaluma Boulevard South B,,,
357,Petaluma,Italian,False,707-766-7600,moderate,Risibisi,True,154 Petaluma Boulevard North,2019-03-01,2,13:30
358,San Francisco,Brunch,True,415-771-7100,moderate,1300 On Fillmore,False,1300 Fillmore Street,,,
359,San Francisco,Brunch,False,415-551-1590,expensive,Absinthe Brasserie & Bar,True,398 Hayes Street,,,
360,San Francisco,Brunch,False,415-252-1036,moderate,Aperto,True,1434 18th Street,,,
361,San Francisco,Brunch,False,415-416-6989,moderate,Barrel Head Brewhouse,True,1785 Fulton Street,,,
362,San Francisco,Brunch,False,415-931-9663,moderate,Blackwood,False,2150 Chestnut Street,,,
363,San Francisco,Brunch,False,415-546-4134,moderate,Chez Papa Resto,True,4 Mint Plaza,,,
364,San Francisco,Brunch,False,415-722-9109,inexpensive,Chief Sullivan's,True,622 Green Street,,,
365,San Francisco,Brunch,False,415-369-9218,very expensive,Epic Steak,False,369 The Embarcadero,,,
366,San Francisco,Brunch,False,415-440-4500,expensive,La Urbana,True,661 Divisadero Street,,,
367,San Francisco,Brunch,False,415-616-6566,expensive,Luce Restaurant,False,888 Howard Street,,,
368,San Francisco,Brunch,False,415-252-1036,moderate,Aperto,True,1434 18th Street,2019-03-01,2,11:00
369,Pleasanton,Japanese,False,925-600-8008,inexpensive,Senro Sushi,False,30 Neal Street #110,,,
370,Pleasanton,Japanese,False,925-484-5588,moderate,Sozo Sushi,False,2835 Hopyard Road,,,
371,Pleasanton,Japanese,False,925-224-9916,moderate,P.f. Chang's,True,1330 Stoneridge Mall Road,2019-03-01,2,19:30
372,Petaluma,Italian,True,707-664-1418,moderate,Brixx Pizzeria,False,16 Kentucky Street,2019-03-01,6,17:00
373,Pleasanton,Japanese,False,925-462-3321,moderate,Meiko Sushi,True,4301 Valley Avenue B,2019-03-01,2,13:00
374,Pleasanton,Japanese,False,925-462-3321,moderate,Meiko Sushi,True,4301 Valley Avenue B,2019-03-01,2,19:30
375,San Francisco,Indian,False,415-777-0500,expensive,Amber,False,25 Yerba Buena Lane,,,
376,San Francisco,Indian,False,415-771-5900,moderate,August 1 Five,True,524 Van Ness Avenue,,,
377,San Francisco,Indian,False,231-444-4444,expensive,Babu Ji Sf,True,280 Valencia Street,,,
378,San Francisco,Indian,False,415-222-9696,inexpensive,Chanvi Eatery,False,1063 Market Street,,,
379,San Francisco,Indian,False,415-929-6983,moderate,Chennai Kings,False,418 Beach Street,,,
380,San Francisco,Indian,False,415-650-0085,inexpensive,Chutney Restaurant,False,511 Jones Street,,,
381,San Francisco,Indian,False,415-826-2400,moderate,Clay Oven,True,1689 Church Street,,,
382,San Francisco,Indian,False,415-731-2400,moderate,Clay Oven Indian Restaurant,True,385 West Portal Avenue,,,
383,San Francisco,Indian,False,415-915-2222,inexpensive,Deccan Spice,True,1142 Valencia Street,,,
384,San Francisco,Indian,False,415-642-3672,moderate,Dosa On Valencia,True,995 Valencia Street,,,
385,San Francisco,Indian,False,415-777-0500,expensive,Amber,False,25 Yerba Buena Lane,2019-03-01,2,11:00
386,San Jose,Seafood,False,408-269-8383,moderate,Ariake,False,1008 Blossom Hill Road,2019-03-10,2,18:30
387,San Jose,Seafood,False,408-269-8383,moderate,Ariake,False,1008 Blossom Hill Road,2019-03-05,2,13:00
388,San Francisco,Italian,False,415-543-5100,moderate,54 Mint Ristorante Italiano,True,16 Mint Plaza,2019-03-07,3,11:00
389,San Francisco,Italian,False,415-416-6959,expensive,Che Fico,False,838 Divisadero Street,,,
390,San Francisco,Italian,False,415-362-6012,expensive,Chiaroscuro,True,550 Washington Street,,,
391,San Francisco,Italian,False,415-775-8508,expensive,Cotogna,False,490 Pacific Avenue,,,
392,San Francisco,Italian,False,415-981-4664,expensive,Da Flora,False,701 Columbus Avenue,,,
393,San Francisco,Italian,True,415-986-1886,expensive,Fior D'italia,True,2237 Mason Street,,,
394,San Francisco,Italian,False,415-928-1983,expensive,Frascati,False,1901 Hyde Street,,,
395,San Francisco,Italian,False,415-550-8114,expensive,La Ciccia,False,291 30th Street,,,
396,San Francisco,Italian,False,415-863-6800,expensive,Locanda,True,557 Valencia Street,,,
397,San Francisco,Italian,False,415-421-4489,expensive,North Beach Restaurant,False,1512 Stockton Street,,,
398,San Francisco,Mexican,False,415-660-7701,expensive,Cala,True,149 Fell Street,,,
399,San Francisco,Mexican,False,415-431-1826,expensive,Fenix,True,1077 Mission Street,,,
400,San Francisco,Mexican,False,415-926-5630,expensive,Hecho,True,2200 Market Street,,,
401,San Francisco,Mexican,False,415-660-7701,expensive,Cala,True,149 Fell Street,2019-03-07,2,12:00
402,Milpitas,Take-out,False,408-935-8176,moderate,Olive Garden Italian Restaurant,True,1350 Great Mall Drive,2019-03-01,4,18:30
403,San Jose,Salad,True,408-298-6533,inexpensive,Mcdonald's,False,777 Story Road,,,
404,San Jose,Salad,True,408-298-6533,inexpensive,Mcdonald's,False,777 Story Road,2019-03-02,3,11:30
405,Santa Clara,Korean,False,408-246-1208,expensive,Restaurant Chungdam,True,3180 El Camino Real,,,
406,Santa Clara,Korean,False,408-246-1208,expensive,Restaurant Chungdam,True,3180 El Camino Real,2019-03-01,2,19:00
407,San Francisco,Japanese,False,415-655-3738,expensive,Izakaya Sushi Ran,True,2223 Market Street,,,
408,San Francisco,Japanese,False,415-484-1206,expensive,Motze,True,983 Valencia Street,,,
409,San Francisco,Japanese,False,415-552-4400,expensive,Nihon Whisky Lounge,True,1779 Folsom Street,,,
410,San Francisco,Japanese,False,415-589-7022,expensive,Rintaro,True,82 14th Street,,,
411,San Francisco,Japanese,False,415-655-3738,expensive,Izakaya Sushi Ran,True,2223 Market Street,2019-03-08,3,11:00
412,Berkeley,American,False,510-647-9329,moderate,B&b Kitchen & Wine Bar,True,2116 Shattuck Avenue,,,
413,Berkeley,American,False,510-338-3464,moderate,Beer Baron Bar & Kitchen,True,5900 College Avenue,,,
414,Berkeley,American,False,510-809-8282,moderate,Eureka!,True,2068 Center Street,,,
415,Berkeley,American,False,510-809-4132,moderate,Henry's,True,2600 Durant Avenue,,,
416,Berkeley,American,True,510-843-8277,moderate,Jupiter,True,2181 Shattuck Avenue,,,
417,Berkeley,American,False,510-524-3400,moderate,Stella Nonna,True,1407 San Pablo Avenue,,,
418,Berkeley,American,False,510-647-9329,moderate,B&b Kitchen & Wine Bar,True,2116 Shattuck Avenue,2019-03-01,2,19:00
419,San Mateo,Mexican,False,650-349-0165,moderate,Celia's,False,Laurelwood Shopping Center,,,
420,San Mateo,Mexican,False,650-345-1180,moderate,El Sinaloense Restaurant,False,1622 Palm Avenue,,,
421,San Mateo,Mexican,False,650-574-9699,moderate,La Fonda Cocina Mexicana,False,2310 South El Camino Real,,,
422,San Mateo,Mexican,False,650-581-7223,inexpensive,Rubio's,True,38 East 4th Avenue,,,
423,San Mateo,Mexican,False,650-349-0165,moderate,Celia's,False,Laurelwood Shopping Center,2019-03-01,2,11:30
424,San Francisco,Breakfast,False,415-931-1475,moderate,Baker Street Bistro,True,2953 Baker Street,,,
425,San Francisco,Breakfast,False,415-771-2222,moderate,Blue Mermaid,True,471 Jefferson Street,,,
426,San Francisco,Breakfast,False,415-775-7979,moderate,Jasper's Corner Tap And Kitchen,True,401 Taylor Street,,,
427,San Francisco,Breakfast,False,415-702-6219,moderate,Lokma,False,1801 Clement Street,,,
428,San Francisco,Breakfast,True,415-333-1011,inexpensive,Mcdonald's,False,5454 Mission Street,,,
429,San Francisco,Breakfast,False,415-661-6140,moderate,Outerlands,True,4001 Judah Street,,,
430,San Francisco,Breakfast,False,415-395-8549,expensive,Scala's Bistro,True,432 Powell Street,,,
431,San Francisco,Breakfast,False,415-321-6000,expensive,The Cavalier,False,360 Jessie Street,,,
432,San Francisco,Breakfast,False,628-895-2040,expensive,Villon,True,1100 Market Street,,,
433,San Francisco,Breakfast,False,415-284-4049,expensive,Vitrine,True,125 3rd Street,,,
434,San Francisco,Breakfast,False,415-771-2222,moderate,Blue Mermaid,True,471 Jefferson Street,2019-03-01,2,17:30
435,Oakland,Mediterranean,False,510-250-9491,moderate,Dyafa,False,44 Webster Street,,,
436,Oakland,Mediterranean,False,510-836-4444,inexpensive,Marhaba Indian & Pakistani Halal Cuisine,False,1437 Franklin Street,,,
437,Oakland,Mediterranean,False,510-251-0329,moderate,Shakewell,True,3407 Lakeshore Avenue,,,
438,Oakland,Mediterranean,False,510-452-9500,moderate,Sidebar,False,542 Grand Avenue,,,
439,Oakland,Mediterranean,False,510-836-4444,inexpensive,Marhaba Indian & Pakistani Halal Cuisine,False,1437 Franklin Street,2019-03-01,1,13:30
440,Calistoga,Chinese,False,707-942-9404,inexpensive,Soo Yuan Restaurant,True,1354 California 29,,,
441,Calistoga,Chinese,False,707-942-9404,inexpensive,Soo Yuan Restaurant,True,1354 California 29,2019-03-01,4,13:30
442,Berkeley,Breakfast,False,510-540-5950,moderate,Venus Restaurant,True,2327 Shattuck Avenue,,,
443,Berkeley,Breakfast,False,510-540-5950,moderate,Venus Restaurant,True,2327 Shattuck Avenue,2019-03-01,1,19:00
444,San Rafael,Japanese,False,415-721-0392,moderate,Sushi To Dai For,False,816 4th Street,,,
