,category,departure_date,departure_time,from_city,from_station,num_passengers,price,to_city,to_station,additional_luggage
273,direct,2019-03-14,08:10,San Francisco,Transbay Terminal,4,22,Sacramento,65th Light Rail Station,
274,direct,2019-03-14,09:00,San Francisco,Transbay Terminal,4,19,Sacramento,65th Light Rail Station,
275,direct,2019-03-14,09:10,San Francisco,Transbay Terminal,4,23,Sacramento,65th Light Rail Station,
276,direct,2019-03-14,09:40,San Francisco,Transbay Terminal,4,24,Sacramento,65th Light Rail Station,
277,direct,2019-03-14,10:10,San Francisco,Transbay Terminal,4,26,Sacramento,65th Light Rail Station,
278,direct,2019-03-14,11:50,San Francisco,Transbay Terminal,4,22,Sacramento,65th Light Rail Station,
279,direct,2019-03-14,13:50,San Francisco,Transbay Terminal,4,19,Sacramento,65th Light Rail Station,
280,direct,2019-03-14,14:20,San Francisco,Transbay Terminal,4,23,Sacramento,65th Light Rail Station,
281,direct,2019-03-14,15:50,San Francisco,Transbay Terminal,4,21,Sacramento,65th Light Rail Station,
282,direct,2019-03-01,07:00,Portland,SW Arthur & 1st,1,28,Seattle,Westlake Station,
283,direct,2019-03-01,11:20,Portland,SW Arthur & 1st,1,30,Seattle,Westlake Station,
284,direct,2019-03-01,11:50,Portland,SW Arthur & 1st,1,33,Seattle,Westlake Station,
285,direct,2019-03-01,12:20,Portland,SW Arthur & 1st,1,30,Seattle,Westlake Station,
286,direct,2019-03-01,12:30,Portland,SW Arthur & 1st,1,31,Seattle,Westlake Station,
287,direct,2019-03-01,12:40,Portland,SW Arthur & 1st,1,25,Seattle,Westlake Station,
288,direct,2019-03-01,16:10,Portland,SW Arthur & 1st,1,32,Seattle,Westlake Station,
289,direct,2019-03-01,17:30,Portland,SW Arthur & 1st,1,28,Seattle,Westlake Station,
290,direct,2019-03-01,18:30,Portland,SW Arthur & 1st,1,32,Seattle,Westlake Station,
291,direct,2019-03-01,19:00,Portland,SW Arthur & 1st,1,28,Seattle,Westlake Station,
292,direct,2019-03-10,07:40,Sacramento,65th Light Rail Station,1,24,San Francisco,Transbay Terminal,
293,direct,2019-03-10,07:50,Sacramento,65th Light Rail Station,1,24,San Francisco,Transbay Terminal,
294,direct,2019-03-10,09:40,Sacramento,65th Light Rail Station,1,23,San Francisco,Transbay Terminal,
295,direct,2019-03-10,12:10,Sacramento,65th Light Rail Station,1,22,San Francisco,Transbay Terminal,
296,direct,2019-03-10,12:20,Sacramento,65th Light Rail Station,1,22,San Francisco,Transbay Terminal,
297,direct,2019-03-10,13:00,Sacramento,65th Light Rail Station,1,22,San Francisco,Transbay Terminal,
298,direct,2019-03-10,15:10,Sacramento,65th Light Rail Station,1,26,San Francisco,Transbay Terminal,
299,direct,2019-03-10,15:20,Sacramento,65th Light Rail Station,1,22,San Francisco,Transbay Terminal,
300,direct,2019-03-10,16:20,Sacramento,65th Light Rail Station,1,24,San Francisco,Transbay Terminal,
301,direct,2019-03-10,16:40,Sacramento,65th Light Rail Station,1,23,San Francisco,Transbay Terminal,
302,direct,2019-03-01,06:20,Long Beach,Downtown Station,1,52,San Francisco,Transbay Terminal,
303,direct,2019-03-01,10:00,Long Beach,Downtown Station,1,54,San Francisco,Transbay Terminal,
304,direct,2019-03-01,10:40,Long Beach,Downtown Station,1,52,San Francisco,Transbay Terminal,
305,direct,2019-03-01,13:40,Long Beach,Downtown Station,1,50,San Francisco,Transbay Terminal,
306,direct,2019-03-01,15:30,Long Beach,Downtown Station,1,48,San Francisco,Transbay Terminal,
307,direct,2019-03-01,16:40,Long Beach,Downtown Station,1,51,San Francisco,Transbay Terminal,
308,direct,2019-03-01,19:20,Long Beach,Downtown Station,1,48,San Francisco,Transbay Terminal,
309,direct,2019-03-01,07:30,Seattle,Westlake Station,2,31,Portland,SW Arthur & 1st,
310,direct,2019-03-01,09:00,Seattle,Westlake Station,2,29,Portland,SW Arthur & 1st,
311,direct,2019-03-01,09:20,Seattle,Westlake Station,2,27,Portland,SW Arthur & 1st,
312,direct,2019-03-01,09:30,Seattle,Westlake Station,2,34,Portland,SW Arthur & 1st,
313,direct,2019-03-01,09:50,Seattle,Westlake Station,2,35,Portland,SW Arthur & 1st,
314,direct,2019-03-01,12:10,Seattle,Westlake Station,2,26,Portland,SW Arthur & 1st,
315,direct,2019-03-01,12:20,Seattle,Westlake Station,2,27,Portland,SW Arthur & 1st,
316,direct,2019-03-01,18:30,Seattle,Westlake Station,2,27,Portland,SW Arthur & 1st,
317,direct,2019-03-10,07:30,Seattle,Westlake Station,2,30,Portland,SW Arthur & 1st,
318,direct,2019-03-10,09:00,Seattle,Westlake Station,2,36,Portland,SW Arthur & 1st,
319,direct,2019-03-10,09:20,Seattle,Westlake Station,2,28,Portland,SW Arthur & 1st,
320,direct,2019-03-10,09:30,Seattle,Westlake Station,2,33,Portland,SW Arthur & 1st,
321,direct,2019-03-10,09:50,Seattle,Westlake Station,2,31,Portland,SW Arthur & 1st,
322,direct,2019-03-10,12:10,Seattle,Westlake Station,2,29,Portland,SW Arthur & 1st,
323,direct,2019-03-10,12:20,Seattle,Westlake Station,2,31,Portland,SW Arthur & 1st,
324,direct,2019-03-10,18:30,Seattle,Westlake Station,2,30,Portland,SW Arthur & 1st,
325,direct,2019-03-10,07:00,Portland,SW Arthur & 1st,1,32,Seattle,Westlake Station,
326,direct,2019-03-10,11:20,Portland,SW Arthur & 1st,1,30,Seattle,Westlake Station,
327,direct,2019-03-10,11:50,Portland,SW Arthur & 1st,1,31,Seattle,Westlake Station,
328,direct,2019-03-10,12:20,Portland,SW Arthur & 1st,1,34,Seattle,Westlake Station,
329,direct,2019-03-10,12:30,Portland,SW Arthur & 1st,1,29,Seattle,Westlake Station,
330,direct,2019-03-10,12:40,Portland,SW Arthur & 1st,1,30,Seattle,Westlake Station,
331,direct,2019-03-10,16:10,Portland,SW Arthur & 1st,1,27,Seattle,Westlake Station,
332,direct,2019-03-10,17:30,Portland,SW Arthur & 1st,1,32,Seattle,Westlake Station,
333,direct,2019-03-10,18:30,Portland,SW Arthur & 1st,1,33,Seattle,Westlake Station,
334,direct,2019-03-10,19:00,Portland,SW Arthur & 1st,1,33,Seattle,Westlake Station,
335,direct,2019-03-07,09:10,San Diego,El Cajon Bus Stop,1,26,Los Angeles,North Hollywood Station,
336,direct,2019-03-07,09:20,San Diego,El Cajon Bus Stop,1,23,Los Angeles,North Hollywood Station,
337,direct,2019-03-07,14:20,San Diego,El Cajon Bus Stop,1,26,Los Angeles,North Hollywood Station,
338,direct,2019-03-07,16:00,San Diego,El Cajon Bus Stop,1,26,Los Angeles,North Hollywood Station,
339,direct,2019-03-07,16:10,San Diego,El Cajon Bus Stop,1,27,Los Angeles,North Hollywood Station,
340,direct,2019-03-07,16:40,San Diego,El Cajon Bus Stop,1,23,Los Angeles,North Hollywood Station,
341,direct,2019-03-07,17:10,San Diego,El Cajon Bus Stop,1,24,Los Angeles,North Hollywood Station,
342,direct,2019-03-07,17:20,San Diego,El Cajon Bus Stop,1,25,Los Angeles,North Hollywood Station,
343,direct,2019-03-07,17:30,San Diego,El Cajon Bus Stop,1,27,Los Angeles,North Hollywood Station,
344,direct,2019-03-07,18:10,San Diego,El Cajon Bus Stop,1,26,Los Angeles,North Hollywood Station,
345,direct,2019-03-07,06:50,Los Angeles,North Hollywood Station,1,30,San Diego,El Cajon Bus Stop,
346,direct,2019-03-07,08:10,Los Angeles,North Hollywood Station,1,26,San Diego,El Cajon Bus Stop,
347,direct,2019-03-07,08:50,Los Angeles,North Hollywood Station,1,27,San Diego,El Cajon Bus Stop,
348,direct,2019-03-07,10:30,Los Angeles,North Hollywood Station,1,26,San Diego,El Cajon Bus Stop,
349,direct,2019-03-07,10:40,Los Angeles,North Hollywood Station,1,25,San Diego,El Cajon Bus Stop,
350,direct,2019-03-07,11:10,Los Angeles,North Hollywood Station,1,26,San Diego,El Cajon Bus Stop,
351,direct,2019-03-07,12:10,Los Angeles,North Hollywood Station,1,29,San Diego,El Cajon Bus Stop,
352,direct,2019-03-07,13:20,Los Angeles,North Hollywood Station,1,26,San Diego,El Cajon Bus Stop,
353,direct,2019-03-07,14:00,Los Angeles,North Hollywood Station,1,28,San Diego,El Cajon Bus Stop,
354,direct,2019-03-07,14:30,Los Angeles,North Hollywood Station,1,25,San Diego,El Cajon Bus Stop,
355,direct,2019-03-02,07:40,Sacramento,65th Light Rail Station,1,46,Los Angeles,North Hollywood Station,
356,direct,2019-03-02,09:40,Sacramento,65th Light Rail Station,1,50,Los Angeles,North Hollywood Station,
357,direct,2019-03-02,13:20,Sacramento,65th Light Rail Station,1,52,Los Angeles,North Hollywood Station,
358,direct,2019-03-02,06:20,Philadelphia,10th and Filbert,1,25,Washington,Silver Spring Bus Stop,
359,direct,2019-03-02,10:00,Philadelphia,10th and Filbert,1,30,Washington,Silver Spring Bus Stop,
360,direct,2019-03-02,11:10,Philadelphia,10th and Filbert,1,28,Washington,Silver Spring Bus Stop,
361,direct,2019-03-02,14:30,Philadelphia,10th and Filbert,1,33,Washington,Silver Spring Bus Stop,
362,direct,2019-03-02,14:40,Philadelphia,10th and Filbert,1,31,Washington,Silver Spring Bus Stop,
363,direct,2019-03-02,17:10,Philadelphia,10th and Filbert,1,30,Washington,Silver Spring Bus Stop,
364,direct,2019-03-02,18:50,Philadelphia,10th and Filbert,1,28,Washington,Silver Spring Bus Stop,
365,direct,2019-03-02,19:20,Philadelphia,10th and Filbert,1,27,Washington,Silver Spring Bus Stop,
366,direct,2019-03-03,06:20,Philadelphia,10th and Filbert,1,27,Washington,Silver Spring Bus Stop,
367,direct,2019-03-03,10:00,Philadelphia,10th and Filbert,1,28,Washington,Silver Spring Bus Stop,
368,direct,2019-03-03,11:10,Philadelphia,10th and Filbert,1,30,Washington,Silver Spring Bus Stop,
369,direct,2019-03-03,14:30,Philadelphia,10th and Filbert,1,28,Washington,Silver Spring Bus Stop,
370,direct,2019-03-03,14:40,Philadelphia,10th and Filbert,1,27,Washington,Silver Spring Bus Stop,
371,direct,2019-03-03,17:10,Philadelphia,10th and Filbert,1,30,Washington,Silver Spring Bus Stop,
372,direct,2019-03-03,18:50,Philadelphia,10th and Filbert,1,31,Washington,Silver Spring Bus Stop,
373,direct,2019-03-03,19:20,Philadelphia,10th and Filbert,1,29,Washington,Silver Spring Bus Stop,
374,direct,2019-03-02,09:10,San Diego,El Cajon Bus Stop,1,26,Los Angeles,North Hollywood Station,
375,direct,2019-03-02,09:20,San Diego,El Cajon Bus Stop,1,27,Los Angeles,North Hollywood Station,
376,direct,2019-03-02,14:20,San Diego,El Cajon Bus Stop,1,26,Los Angeles,North Hollywood Station,
377,direct,2019-03-02,16:00,San Diego,El Cajon Bus Stop,1,29,Los Angeles,North Hollywood Station,
378,direct,2019-03-02,16:10,San Diego,El Cajon Bus Stop,1,22,Los Angeles,North Hollywood Station,
379,direct,2019-03-02,16:40,San Diego,El Cajon Bus Stop,1,26,Los Angeles,North Hollywood Station,
380,direct,2019-03-02,17:10,San Diego,El Cajon Bus Stop,1,24,Los Angeles,North Hollywood Station,
381,direct,2019-03-02,17:20,San Diego,El Cajon Bus Stop,1,26,Los Angeles,North Hollywood Station,
382,direct,2019-03-02,17:30,San Diego,El Cajon Bus Stop,1,28,Los Angeles,North Hollywood Station,
383,direct,2019-03-02,18:10,San Diego,El Cajon Bus Stop,1,27,Los Angeles,North Hollywood Station,
384,direct,2019-03-11,07:30,Seattle,Westlake Station,1,30,Portland,SW Arthur & 1st,
385,direct,2019-03-11,09:00,Seattle,Westlake Station,1,30,Portland,SW Arthur & 1st,
386,direct,2019-03-11,09:20,Seattle,Westlake Station,1,29,Portland,SW Arthur & 1st,
387,direct,2019-03-11,09:30,Seattle,Westlake Station,1,29,Portland,SW Arthur & 1st,
388,direct,2019-03-11,09:50,Seattle,Westlake Station,1,26,Portland,SW Arthur & 1st,
389,direct,2019-03-11,12:10,Seattle,Westlake Station,1,29,Portland,SW Arthur & 1st,
390,direct,2019-03-11,12:20,Seattle,Westlake Station,1,29,Portland,SW Arthur & 1st,
391,direct,2019-03-11,18:30,Seattle,Westlake Station,1,28,Portland,SW Arthur & 1st,
392,direct,2019-03-11,06:10,Seattle,Westlake Station,1,29,Vancouver,Pacific Central Station,
393,direct,2019-03-11,07:20,Seattle,Westlake Station,1,23,Vancouver,Pacific Central Station,
394,direct,2019-03-11,08:00,Seattle,Westlake Station,1,28,Vancouver,Pacific Central Station,
395,direct,2019-03-11,08:50,Seattle,Westlake Station,1,30,Vancouver,Pacific Central Station,
396,direct,2019-03-11,11:10,Seattle,Westlake Station,1,30,Vancouver,Pacific Central Station,
397,direct,2019-03-11,12:00,Seattle,Westlake Station,1,26,Vancouver,Pacific Central Station,
398,direct,2019-03-11,12:20,Seattle,Westlake Station,1,27,Vancouver,Pacific Central Station,
399,direct,2019-03-11,15:20,Seattle,Westlake Station,1,25,Vancouver,Pacific Central Station,
400,direct,2019-03-11,18:10,Seattle,Westlake Station,1,26,Vancouver,Pacific Central Station,
401,direct,2019-03-11,18:20,Seattle,Westlake Station,1,27,Vancouver,Pacific Central Station,
402,direct,2019-03-09,06:20,Long Beach,Downtown Station,1,49,San Francisco,Transbay Terminal,
403,direct,2019-03-09,10:00,Long Beach,Downtown Station,1,45,San Francisco,Transbay Terminal,
404,direct,2019-03-09,10:40,Long Beach,Downtown Station,1,54,San Francisco,Transbay Terminal,
405,direct,2019-03-09,13:40,Long Beach,Downtown Station,1,48,San Francisco,Transbay Terminal,
406,direct,2019-03-09,15:30,Long Beach,Downtown Station,1,54,San Francisco,Transbay Terminal,
407,direct,2019-03-09,16:40,Long Beach,Downtown Station,1,50,San Francisco,Transbay Terminal,
408,direct,2019-03-09,19:20,Long Beach,Downtown Station,1,42,San Francisco,Transbay Terminal,
409,direct,2019-03-02,08:50,Anaheim,Anaheim Bus Station,1,52,San Francisco,Transbay Terminal,
410,direct,2019-03-02,09:10,Anaheim,Anaheim Bus Station,1,51,San Francisco,Transbay Terminal,
411,direct,2019-03-02,11:40,Anaheim,Anaheim Bus Station,1,46,San Francisco,Transbay Terminal,
412,direct,2019-03-02,14:00,Anaheim,Anaheim Bus Station,1,40,San Francisco,Transbay Terminal,
413,direct,2019-03-02,14:30,Anaheim,Anaheim Bus Station,1,42,San Francisco,Transbay Terminal,
414,direct,2019-03-02,16:10,Anaheim,Anaheim Bus Station,1,44,San Francisco,Transbay Terminal,
415,direct,2019-03-02,18:10,Anaheim,Anaheim Bus Station,1,53,San Francisco,Transbay Terminal,
416,direct,2019-03-02,19:00,Anaheim,Anaheim Bus Station,1,49,San Francisco,Transbay Terminal,
417,direct,2019-03-02,09:10,Anaheim,Anaheim Bus Station,4,51,San Francisco,Transbay Terminal,False
418,direct,2019-03-11,06:50,Fresno,2660 Tulare St,1,41,San Diego,El Cajon Bus Stop,
419,direct,2019-03-11,08:20,Fresno,2660 Tulare St,1,48,San Diego,El Cajon Bus Stop,
420,direct,2019-03-11,09:30,Fresno,2660 Tulare St,1,44,San Diego,El Cajon Bus Stop,
421,direct,2019-03-11,13:50,Fresno,2660 Tulare St,1,52,San Diego,El Cajon Bus Stop,
422,direct,2019-03-11,16:20,Fresno,2660 Tulare St,1,51,San Diego,El Cajon Bus Stop,
423,direct,2019-03-11,16:30,Fresno,2660 Tulare St,1,42,San Diego,El Cajon Bus Stop,
424,direct,2019-03-11,08:20,Fresno,2660 Tulare St,1,48,San Diego,El Cajon Bus Stop,False
425,direct,2019-03-12,07:30,San Francisco,Transbay Terminal,1,52,Los Angeles,North Hollywood Station,
426,direct,2019-03-12,07:50,San Francisco,Transbay Terminal,1,51,Los Angeles,North Hollywood Station,
427,direct,2019-03-12,11:20,San Francisco,Transbay Terminal,1,44,Los Angeles,North Hollywood Station,
428,direct,2019-03-12,12:20,San Francisco,Transbay Terminal,1,49,Los Angeles,North Hollywood Station,
429,direct,2019-03-12,13:40,San Francisco,Transbay Terminal,1,47,Los Angeles,North Hollywood Station,
430,direct,2019-03-12,15:20,San Francisco,Transbay Terminal,1,52,Los Angeles,North Hollywood Station,
431,direct,2019-03-12,15:30,San Francisco,Transbay Terminal,1,45,Los Angeles,North Hollywood Station,
432,direct,2019-03-12,18:20,San Francisco,Transbay Terminal,1,44,Los Angeles,North Hollywood Station,
433,direct,2019-03-12,18:50,San Francisco,Transbay Terminal,1,56,Los Angeles,North Hollywood Station,
434,direct,2019-03-12,07:50,San Francisco,Transbay Terminal,3,51,Los Angeles,North Hollywood Station,False
435,direct,2019-03-14,06:00,New York,Penn Station,1,34,Washington,Silver Spring Bus Stop,
436,direct,2019-03-14,06:20,New York,Penn Station,1,35,Washington,Silver Spring Bus Stop,
437,direct,2019-03-14,06:50,New York,Penn Station,1,33,Washington,Silver Spring Bus Stop,
438,direct,2019-03-14,07:40,New York,Penn Station,1,38,Washington,Silver Spring Bus Stop,
439,direct,2019-03-14,07:50,New York,Penn Station,1,41,Washington,Silver Spring Bus Stop,
440,direct,2019-03-14,10:10,New York,Penn Station,1,39,Washington,Silver Spring Bus Stop,
441,direct,2019-03-14,14:40,New York,Penn Station,1,38,Washington,Silver Spring Bus Stop,
442,direct,2019-03-14,17:20,New York,Penn Station,1,30,Washington,Silver Spring Bus Stop,
443,direct,2019-03-14,06:00,New York,Penn Station,4,34,Washington,Silver Spring Bus Stop,
444,direct,2019-03-14,06:20,New York,Penn Station,4,35,Washington,Silver Spring Bus Stop,
445,direct,2019-03-14,06:50,New York,Penn Station,4,33,Washington,Silver Spring Bus Stop,
446,direct,2019-03-14,07:40,New York,Penn Station,4,38,Washington,Silver Spring Bus Stop,
447,direct,2019-03-14,07:50,New York,Penn Station,4,41,Washington,Silver Spring Bus Stop,
448,direct,2019-03-14,10:10,New York,Penn Station,4,39,Washington,Silver Spring Bus Stop,
449,direct,2019-03-14,14:40,New York,Penn Station,4,38,Washington,Silver Spring Bus Stop,
450,direct,2019-03-14,17:20,New York,Penn Station,4,30,Washington,Silver Spring Bus Stop,
451,direct,2019-03-14,06:50,New York,Penn Station,4,33,Washington,Silver Spring Bus Stop,False
452,direct,2019-03-05,06:00,San Francisco,Transbay Terminal,1,22,Sacramento,65th Light Rail Station,
453,direct,2019-03-05,08:10,San Francisco,Transbay Terminal,1,23,Sacramento,65th Light Rail Station,
454,direct,2019-03-05,09:00,San Francisco,Transbay Terminal,1,23,Sacramento,65th Light Rail Station,
455,direct,2019-03-05,09:10,San Francisco,Transbay Terminal,1,21,Sacramento,65th Light Rail Station,
456,direct,2019-03-05,09:40,San Francisco,Transbay Terminal,1,24,Sacramento,65th Light Rail Station,
457,direct,2019-03-05,10:10,San Francisco,Transbay Terminal,1,21,Sacramento,65th Light Rail Station,
458,direct,2019-03-05,11:50,San Francisco,Transbay Terminal,1,22,Sacramento,65th Light Rail Station,
459,direct,2019-03-05,13:50,San Francisco,Transbay Terminal,1,26,Sacramento,65th Light Rail Station,
460,direct,2019-03-05,14:20,San Francisco,Transbay Terminal,1,25,Sacramento,65th Light Rail Station,
461,direct,2019-03-05,15:50,San Francisco,Transbay Terminal,1,22,Sacramento,65th Light Rail Station,
462,direct,2019-03-05,06:00,San Francisco,Transbay Terminal,4,22,Sacramento,65th Light Rail Station,False
463,direct,2019-03-01,10:50,Las Vegas,Union Plaza,1,41,San Diego,El Cajon Bus Stop,
464,direct,2019-03-01,10:50,Las Vegas,Union Plaza,4,41,San Diego,El Cajon Bus Stop,False
465,direct,2019-03-13,06:50,Los Angeles,North Hollywood Station,3,34,San Diego,El Cajon Bus Stop,True
466,direct,2019-03-06,06:20,Long Beach,Downtown Station,1,52,San Francisco,Transbay Terminal,
467,direct,2019-03-06,10:00,Long Beach,Downtown Station,1,40,San Francisco,Transbay Terminal,
468,direct,2019-03-06,10:40,Long Beach,Downtown Station,1,40,San Francisco,Transbay Terminal,
469,direct,2019-03-06,13:40,Long Beach,Downtown Station,1,54,San Francisco,Transbay Terminal,
470,direct,2019-03-06,15:30,Long Beach,Downtown Station,1,50,San Francisco,Transbay Terminal,
471,direct,2019-03-06,16:40,Long Beach,Downtown Station,1,41,San Francisco,Transbay Terminal,
472,direct,2019-03-06,19:20,Long Beach,Downtown Station,1,46,San Francisco,Transbay Terminal,
473,direct,2019-03-06,06:20,Long Beach,Downtown Station,3,52,San Francisco,Transbay Terminal,False
474,direct,2019-03-11,07:40,Sacramento,65th Light Rail Station,1,48,Los Angeles,North Hollywood Station,
475,direct,2019-03-11,09:40,Sacramento,65th Light Rail Station,1,50,Los Angeles,North Hollywood Station,
476,direct,2019-03-11,13:20,Sacramento,65th Light Rail Station,1,43,Los Angeles,North Hollywood Station,
477,direct,2019-03-11,07:40,Sacramento,65th Light Rail Station,3,56,Los Angeles,North Hollywood Station,True
478,direct,2019-03-02,06:00,Los Angeles,North Hollywood Station,1,13,Anaheim,Anaheim Bus Station,
479,direct,2019-03-02,06:40,Los Angeles,North Hollywood Station,1,14,Anaheim,Anaheim Bus Station,
480,direct,2019-03-02,09:20,Los Angeles,North Hollywood Station,1,11,Anaheim,Anaheim Bus Station,
481,direct,2019-03-02,10:40,Los Angeles,North Hollywood Station,1,12,Anaheim,Anaheim Bus Station,
482,direct,2019-03-02,11:30,Los Angeles,North Hollywood Station,1,13,Anaheim,Anaheim Bus Station,
483,direct,2019-03-02,14:00,Los Angeles,North Hollywood Station,1,12,Anaheim,Anaheim Bus Station,
