,departure_date,departure_time,destination,destination_station_name,fare_type,group_size,origin,origin_station_name,price
276,2019-03-05,15:40,Fresno,Fresno Station,Economy,3,Las Vegas,Union Plaza,42
277,2019-03-05,16:00,Fresno,Fresno Station,Economy,3,Las Vegas,Union Plaza,42
278,2019-03-05,16:20,Fresno,Fresno Station,Economy,3,Las Vegas,Union Plaza,40
279,2019-03-05,06:10,Los Angeles,Union Station,Economy,1,San Diego,Santa Fe Depot,32
280,2019-03-05,06:50,Los Angeles,Union Station,Economy,1,San Diego,Santa Fe Depot,27
281,2019-03-05,08:30,Los Angeles,Union Station,Economy,1,San Diego,Santa Fe Depot,27
282,2019-03-05,09:50,Los Angeles,Union Station,Economy,1,San Diego,Santa Fe Depot,31
283,2019-03-05,10:00,Los Angeles,Union Station,Economy,1,San Diego,Santa Fe Depot,26
284,2019-03-05,12:40,Los Angeles,Union Station,Economy,1,San Diego,Santa Fe Depot,24
285,2019-03-05,12:50,Los Angeles,Union Station,Economy,1,San Diego,Santa Fe Depot,24
286,2019-03-05,13:30,Los Angeles,Union Station,Economy,1,San Diego,Santa Fe Depot,28
287,2019-03-05,14:10,Los Angeles,Union Station,Economy,1,San Diego,Santa Fe Depot,25
288,2019-03-05,16:30,Los Angeles,Union Station,Economy,1,San Diego,Santa Fe Depot,28
289,2019-03-14,12:40,Anaheim,Anaheim Intermodal Center,Economy,4,Fresno,Fresno Station,42
290,2019-03-14,16:00,Anaheim,Anaheim Intermodal Center,Economy,4,Fresno,Fresno Station,43
291,2019-03-14,18:00,Anaheim,Anaheim Intermodal Center,Economy,4,Fresno,Fresno Station,38
292,2019-03-14,18:40,Anaheim,Anaheim Intermodal Center,Economy,4,Fresno,Fresno Station,40
293,2019-03-14,12:40,Anaheim,Anaheim Intermodal Center,Economy extra,4,Fresno,Fresno Station,52
294,2019-03-14,16:00,Anaheim,Anaheim Intermodal Center,Economy extra,4,Fresno,Fresno Station,53
295,2019-03-14,18:00,Anaheim,Anaheim Intermodal Center,Economy extra,4,Fresno,Fresno Station,48
296,2019-03-14,18:40,Anaheim,Anaheim Intermodal Center,Economy extra,4,Fresno,Fresno Station,50
297,2019-03-13,10:10,Anaheim,Anaheim Intermodal Center,Flexible,1,San Diego,Santa Fe Depot,42
298,2019-03-13,10:40,Anaheim,Anaheim Intermodal Center,Flexible,1,San Diego,Santa Fe Depot,44
299,2019-03-13,13:20,Anaheim,Anaheim Intermodal Center,Flexible,1,San Diego,Santa Fe Depot,46
300,2019-03-13,14:00,Anaheim,Anaheim Intermodal Center,Flexible,1,San Diego,Santa Fe Depot,45
301,2019-03-13,14:10,Anaheim,Anaheim Intermodal Center,Flexible,1,San Diego,Santa Fe Depot,42
302,2019-03-13,16:50,Anaheim,Anaheim Intermodal Center,Flexible,1,San Diego,Santa Fe Depot,44
303,2019-03-13,18:00,Anaheim,Anaheim Intermodal Center,Flexible,1,San Diego,Santa Fe Depot,42
304,2019-03-13,18:10,Anaheim,Anaheim Intermodal Center,Flexible,1,San Diego,Santa Fe Depot,45
305,2019-03-13,18:40,Anaheim,Anaheim Intermodal Center,Flexible,1,San Diego,Santa Fe Depot,41
306,2019-03-01,06:20,San Francisco,Salesforce Transit Center,Economy,1,Los Angeles,Union Station,45
307,2019-03-01,08:20,San Francisco,Salesforce Transit Center,Economy,1,Los Angeles,Union Station,52
308,2019-03-01,08:30,San Francisco,Salesforce Transit Center,Economy,1,Los Angeles,Union Station,48
309,2019-03-01,09:50,San Francisco,Salesforce Transit Center,Economy,1,Los Angeles,Union Station,53
310,2019-03-01,13:30,San Francisco,Salesforce Transit Center,Economy,1,Los Angeles,Union Station,46
311,2019-03-01,14:20,San Francisco,Salesforce Transit Center,Economy,1,Los Angeles,Union Station,44
312,2019-03-01,14:40,San Francisco,Salesforce Transit Center,Economy,1,Los Angeles,Union Station,46
313,2019-03-01,16:10,San Francisco,Salesforce Transit Center,Economy,1,Los Angeles,Union Station,51
314,2019-03-01,19:00,San Francisco,Salesforce Transit Center,Economy,1,Los Angeles,Union Station,50
315,2019-03-01,19:40,San Francisco,Salesforce Transit Center,Economy,1,Los Angeles,Union Station,45
316,2019-03-02,07:50,Long Beach,Downtown Station,Economy,1,San Francisco,Salesforce Transit Center,50
317,2019-03-02,08:50,Long Beach,Downtown Station,Economy,1,San Francisco,Salesforce Transit Center,46
318,2019-03-02,09:10,Long Beach,Downtown Station,Economy,1,San Francisco,Salesforce Transit Center,50
319,2019-03-02,10:30,Long Beach,Downtown Station,Economy,1,San Francisco,Salesforce Transit Center,49
320,2019-03-02,15:20,Long Beach,Downtown Station,Economy,1,San Francisco,Salesforce Transit Center,47
321,2019-03-02,16:30,Long Beach,Downtown Station,Economy,1,San Francisco,Salesforce Transit Center,48
322,2019-03-02,17:00,Long Beach,Downtown Station,Economy,1,San Francisco,Salesforce Transit Center,47
323,2019-03-11,06:50,Vancouver,Pacific Central Station,Economy,1,Portland,Portland Bus Station,39
324,2019-03-11,08:10,Vancouver,Pacific Central Station,Economy,1,Portland,Portland Bus Station,36
325,2019-03-11,10:20,Vancouver,Pacific Central Station,Economy,1,Portland,Portland Bus Station,35
326,2019-03-11,10:50,Vancouver,Pacific Central Station,Economy,1,Portland,Portland Bus Station,43
327,2019-03-11,16:30,Vancouver,Pacific Central Station,Economy,1,Portland,Portland Bus Station,39
328,2019-03-11,18:00,Vancouver,Pacific Central Station,Economy,1,Portland,Portland Bus Station,41
329,2019-03-11,18:20,Vancouver,Pacific Central Station,Economy,1,Portland,Portland Bus Station,37
330,2019-03-11,19:20,Vancouver,Pacific Central Station,Economy,1,Portland,Portland Bus Station,41
331,2019-03-11,06:50,Vancouver,Pacific Central Station,Economy,4,Portland,Portland Bus Station,39
332,2019-03-11,08:10,Vancouver,Pacific Central Station,Economy,4,Portland,Portland Bus Station,36
333,2019-03-11,10:20,Vancouver,Pacific Central Station,Economy,4,Portland,Portland Bus Station,35
334,2019-03-11,10:50,Vancouver,Pacific Central Station,Economy,4,Portland,Portland Bus Station,43
335,2019-03-11,16:30,Vancouver,Pacific Central Station,Economy,4,Portland,Portland Bus Station,39
336,2019-03-11,18:00,Vancouver,Pacific Central Station,Economy,4,Portland,Portland Bus Station,41
337,2019-03-11,18:20,Vancouver,Pacific Central Station,Economy,4,Portland,Portland Bus Station,37
338,2019-03-14,09:50,Long Beach,Downtown Station,Economy extra,1,Fresno,Fresno Station,47
339,2019-03-14,12:30,Long Beach,Downtown Station,Economy extra,1,Fresno,Fresno Station,47
340,2019-03-14,13:40,Long Beach,Downtown Station,Economy extra,1,Fresno,Fresno Station,47
341,2019-03-14,17:10,Long Beach,Downtown Station,Economy extra,1,Fresno,Fresno Station,48
342,2019-03-14,18:40,Long Beach,Downtown Station,Economy extra,1,Fresno,Fresno Station,50
343,2019-03-14,19:00,Long Beach,Downtown Station,Economy extra,1,Fresno,Fresno Station,54
344,2019-03-11,06:40,Fresno,Fresno Station,Economy,1,Anaheim,Anaheim Intermodal Center,39
345,2019-03-11,08:20,Fresno,Fresno Station,Economy,1,Anaheim,Anaheim Intermodal Center,36
346,2019-03-11,14:20,Fresno,Fresno Station,Economy,1,Anaheim,Anaheim Intermodal Center,40
347,2019-03-11,15:10,Fresno,Fresno Station,Economy,1,Anaheim,Anaheim Intermodal Center,38
348,2019-03-11,06:40,Fresno,Fresno Station,Economy,4,Anaheim,Anaheim Intermodal Center,39
349,2019-03-11,08:20,Fresno,Fresno Station,Economy,4,Anaheim,Anaheim Intermodal Center,36
350,2019-03-11,14:20,Fresno,Fresno Station,Economy,4,Anaheim,Anaheim Intermodal Center,40
351,2019-03-11,15:10,Fresno,Fresno Station,Economy,4,Anaheim,Anaheim Intermodal Center,38
352,2019-03-03,06:00,Washington,Union Station,Economy,1,New York,Port Authority Station,36
353,2019-03-03,09:40,Washington,Union Station,Economy,1,New York,Port Authority Station,38
354,2019-03-03,11:10,Washington,Union Station,Economy,1,New York,Port Authority Station,34
355,2019-03-03,12:40,Washington,Union Station,Economy,1,New York,Port Authority Station,39
356,2019-03-03,12:50,Washington,Union Station,Economy,1,New York,Port Authority Station,35
357,2019-03-03,13:10,Washington,Union Station,Economy,1,New York,Port Authority Station,39
358,2019-03-03,14:30,Washington,Union Station,Economy,1,New York,Port Authority Station,37
359,2019-03-03,17:10,Washington,Union Station,Economy,1,New York,Port Authority Station,39
360,2019-03-03,06:00,Washington,Union Station,Economy,4,New York,Port Authority Station,36
361,2019-03-03,09:40,Washington,Union Station,Economy,4,New York,Port Authority Station,38
362,2019-03-03,11:10,Washington,Union Station,Economy,4,New York,Port Authority Station,34
363,2019-03-03,12:40,Washington,Union Station,Economy,4,New York,Port Authority Station,39
364,2019-03-03,12:50,Washington,Union Station,Economy,4,New York,Port Authority Station,35
365,2019-03-03,13:10,Washington,Union Station,Economy,4,New York,Port Authority Station,39
366,2019-03-03,14:30,Washington,Union Station,Economy,4,New York,Port Authority Station,37
367,2019-03-03,17:10,Washington,Union Station,Economy,4,New York,Port Authority Station,39
368,2019-03-07,07:40,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,22
369,2019-03-07,08:30,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,23
370,2019-03-07,10:20,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,21
371,2019-03-07,10:50,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,22
372,2019-03-07,11:00,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,25
373,2019-03-07,12:50,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,22
374,2019-03-07,13:00,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,26
375,2019-03-07,13:20,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,23
376,2019-03-07,17:50,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,25
377,2019-03-07,18:00,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,21
378,2019-03-02,07:40,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,24
379,2019-03-02,08:30,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,24
380,2019-03-02,10:20,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,24
381,2019-03-02,10:50,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,24
382,2019-03-02,11:00,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,21
383,2019-03-02,12:50,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,25
384,2019-03-02,13:00,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,23
385,2019-03-02,13:20,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,21
386,2019-03-02,17:50,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,23
387,2019-03-08,07:40,San Diego,Santa Fe Depot,Flexible,1,Los Angeles,Union Station,47
388,2019-03-08,07:50,San Diego,Santa Fe Depot,Flexible,1,Los Angeles,Union Station,53
389,2019-03-08,09:20,San Diego,Santa Fe Depot,Flexible,1,Los Angeles,Union Station,48
390,2019-03-08,10:50,San Diego,Santa Fe Depot,Flexible,1,Los Angeles,Union Station,48
391,2019-03-08,11:20,San Diego,Santa Fe Depot,Flexible,1,Los Angeles,Union Station,45
392,2019-03-08,14:20,San Diego,Santa Fe Depot,Flexible,1,Los Angeles,Union Station,47
393,2019-03-08,15:00,San Diego,Santa Fe Depot,Flexible,1,Los Angeles,Union Station,45
394,2019-03-08,16:40,San Diego,Santa Fe Depot,Flexible,1,Los Angeles,Union Station,47
395,2019-03-08,16:50,San Diego,Santa Fe Depot,Flexible,1,Los Angeles,Union Station,45
396,2019-03-08,18:10,San Diego,Santa Fe Depot,Flexible,1,Los Angeles,Union Station,43
397,2019-03-14,07:40,Long Beach,Downtown Station,Economy,1,Sacramento,Sacramento Valley Station,65
398,2019-03-14,08:30,Long Beach,Downtown Station,Economy,1,Sacramento,Sacramento Valley Station,69
399,2019-03-14,11:00,Long Beach,Downtown Station,Economy,1,Sacramento,Sacramento Valley Station,64
400,2019-03-14,13:00,Long Beach,Downtown Station,Economy,1,Sacramento,Sacramento Valley Station,59
401,2019-03-14,13:20,Long Beach,Downtown Station,Economy,1,Sacramento,Sacramento Valley Station,58
402,2019-03-14,13:30,Long Beach,Downtown Station,Economy,1,Sacramento,Sacramento Valley Station,69
403,2019-03-14,19:50,Long Beach,Downtown Station,Economy,1,Sacramento,Sacramento Valley Station,67
404,2019-03-06,07:00,San Diego,Santa Fe Depot,Economy,1,Long Beach,Downtown Station,24
405,2019-03-06,08:40,San Diego,Santa Fe Depot,Economy,1,Long Beach,Downtown Station,25
406,2019-03-06,10:30,San Diego,Santa Fe Depot,Economy,1,Long Beach,Downtown Station,25
407,2019-03-06,11:30,San Diego,Santa Fe Depot,Economy,1,Long Beach,Downtown Station,22
408,2019-03-06,11:40,San Diego,Santa Fe Depot,Economy,1,Long Beach,Downtown Station,22
409,2019-03-06,11:50,San Diego,Santa Fe Depot,Economy,1,Long Beach,Downtown Station,26
410,2019-03-06,13:00,San Diego,Santa Fe Depot,Economy,1,Long Beach,Downtown Station,26
411,2019-03-06,15:40,San Diego,Santa Fe Depot,Economy,1,Long Beach,Downtown Station,23
412,2019-03-06,15:50,San Diego,Santa Fe Depot,Economy,1,Long Beach,Downtown Station,25
413,2019-03-06,19:40,San Diego,Santa Fe Depot,Economy,1,Long Beach,Downtown Station,24
414,2019-03-06,07:00,San Diego,Santa Fe Depot,Economy,3,Long Beach,Downtown Station,24
415,2019-03-06,08:40,San Diego,Santa Fe Depot,Economy,3,Long Beach,Downtown Station,25
416,2019-03-06,10:30,San Diego,Santa Fe Depot,Economy,3,Long Beach,Downtown Station,25
417,2019-03-06,11:30,San Diego,Santa Fe Depot,Economy,3,Long Beach,Downtown Station,22
418,2019-03-06,11:40,San Diego,Santa Fe Depot,Economy,3,Long Beach,Downtown Station,22
419,2019-03-06,11:50,San Diego,Santa Fe Depot,Economy,3,Long Beach,Downtown Station,26
420,2019-03-06,13:00,San Diego,Santa Fe Depot,Economy,3,Long Beach,Downtown Station,26
421,2019-03-06,15:40,San Diego,Santa Fe Depot,Economy,3,Long Beach,Downtown Station,23
422,2019-03-06,15:50,San Diego,Santa Fe Depot,Economy,3,Long Beach,Downtown Station,25
423,2019-03-09,07:40,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,21
424,2019-03-09,08:30,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,22
425,2019-03-09,10:20,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,21
426,2019-03-09,10:50,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,26
427,2019-03-09,11:00,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,26
428,2019-03-09,12:50,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,21
429,2019-03-09,13:00,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,20
430,2019-03-09,13:20,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,23
431,2019-03-09,17:50,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,22
432,2019-03-09,18:00,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,18
433,2019-03-13,08:10,New York,Port Authority Station,Flexible,1,Washington,Union Station,52
434,2019-03-13,08:20,New York,Port Authority Station,Flexible,1,Washington,Union Station,59
435,2019-03-13,11:10,New York,Port Authority Station,Flexible,1,Washington,Union Station,58
436,2019-03-13,12:00,New York,Port Authority Station,Flexible,1,Washington,Union Station,53
437,2019-03-13,12:30,New York,Port Authority Station,Flexible,1,Washington,Union Station,54
438,2019-03-13,13:40,New York,Port Authority Station,Flexible,1,Washington,Union Station,55
439,2019-03-13,14:00,New York,Port Authority Station,Flexible,1,Washington,Union Station,58
440,2019-03-13,19:30,New York,Port Authority Station,Flexible,1,Washington,Union Station,56
441,2019-03-10,07:00,Los Angeles,Union Station,Flexible,2,San Francisco,Salesforce Transit Center,66
442,2019-03-10,07:40,Los Angeles,Union Station,Flexible,2,San Francisco,Salesforce Transit Center,69
443,2019-03-10,08:40,Los Angeles,Union Station,Flexible,2,San Francisco,Salesforce Transit Center,67
444,2019-03-10,08:50,Los Angeles,Union Station,Flexible,2,San Francisco,Salesforce Transit Center,68
445,2019-03-10,10:40,Los Angeles,Union Station,Flexible,2,San Francisco,Salesforce Transit Center,71
446,2019-03-10,11:10,Los Angeles,Union Station,Flexible,2,San Francisco,Salesforce Transit Center,70
447,2019-03-10,13:10,Los Angeles,Union Station,Flexible,2,San Francisco,Salesforce Transit Center,69
448,2019-03-10,14:10,Los Angeles,Union Station,Flexible,2,San Francisco,Salesforce Transit Center,66
449,2019-03-10,16:20,Los Angeles,Union Station,Flexible,2,San Francisco,Salesforce Transit Center,69
450,2019-03-10,17:50,Los Angeles,Union Station,Flexible,2,San Francisco,Salesforce Transit Center,70
451,2019-03-10,09:00,Los Angeles,Union Station,Flexible,2,Fresno,Fresno Station,55
452,2019-03-10,09:50,Los Angeles,Union Station,Flexible,2,Fresno,Fresno Station,59
453,2019-03-10,13:00,Los Angeles,Union Station,Flexible,2,Fresno,Fresno Station,55
454,2019-03-10,13:10,Los Angeles,Union Station,Flexible,2,Fresno,Fresno Station,52
455,2019-03-10,13:30,Los Angeles,Union Station,Flexible,2,Fresno,Fresno Station,60
456,2019-03-10,14:00,Los Angeles,Union Station,Flexible,2,Fresno,Fresno Station,62
457,2019-03-10,15:40,Los Angeles,Union Station,Flexible,2,Fresno,Fresno Station,60
458,2019-03-10,16:00,Los Angeles,Union Station,Flexible,2,Fresno,Fresno Station,50
459,2019-03-10,19:20,Los Angeles,Union Station,Flexible,2,Fresno,Fresno Station,54
460,2019-03-04,06:40,Seattle,King Street Station,Economy,1,Vancouver,Pacific Central Station,30
461,2019-03-04,08:10,Seattle,King Street Station,Economy,1,Vancouver,Pacific Central Station,29
462,2019-03-04,08:30,Seattle,King Street Station,Economy,1,Vancouver,Pacific Central Station,26
463,2019-03-04,08:50,Seattle,King Street Station,Economy,1,Vancouver,Pacific Central Station,25
464,2019-03-04,10:00,Seattle,King Street Station,Economy,1,Vancouver,Pacific Central Station,34
465,2019-03-04,12:30,Seattle,King Street Station,Economy,1,Vancouver,Pacific Central Station,25
466,2019-03-04,17:50,Seattle,King Street Station,Economy,1,Vancouver,Pacific Central Station,26
467,2019-03-04,18:30,Seattle,King Street Station,Economy,1,Vancouver,Pacific Central Station,29
468,2019-03-04,18:40,Seattle,King Street Station,Economy,1,Vancouver,Pacific Central Station,28
469,2019-03-04,19:10,Seattle,King Street Station,Economy,1,Vancouver,Pacific Central Station,27
470,2019-03-06,07:40,Long Beach,Downtown Station,Economy,1,Sacramento,Sacramento Valley Station,61
471,2019-03-06,08:30,Long Beach,Downtown Station,Economy,1,Sacramento,Sacramento Valley Station,70
472,2019-03-06,11:00,Long Beach,Downtown Station,Economy,1,Sacramento,Sacramento Valley Station,65
473,2019-03-06,13:00,Long Beach,Downtown Station,Economy,1,Sacramento,Sacramento Valley Station,70
474,2019-03-06,13:20,Long Beach,Downtown Station,Economy,1,Sacramento,Sacramento Valley Station,69
475,2019-03-06,13:30,Long Beach,Downtown Station,Economy,1,Sacramento,Sacramento Valley Station,60
476,2019-03-06,19:50,Long Beach,Downtown Station,Economy,1,Sacramento,Sacramento Valley Station,62
