,city,date,event_name,time,venue,venue_address,number_of_tickets,category,event_type
255,Seattle,2019-03-04,Sounders Vs Revolution,17:00,CenturyLink Field,800 Occidental Avenue South,,,
256,Seattle,2019-03-08,Sounders Vs Revolution,18:30,CenturyLink Field,800 Occidental Avenue South,,,
257,Seattle,2019-03-08,Sounders Vs Revolution,18:30,CenturyLink Field,800 Occidental Avenue South,2,,
258,Oakland,2019-03-02,Raiders Vs Titans,19:30,Oakland-Alameda County Coliseum,7000 Coliseum Way,,,
259,Oakland,2019-03-03,Raiders Vs Titans,18:30,Oakland-Alameda County Coliseum,7000 Coliseum Way,,,
260,Oakland,2019-03-04,Raiders Vs Titans,17:30,Oakland-Alameda County Coliseum,7000 Coliseum Way,,,
261,Oakland,2019-03-06,Raiders Vs Titans,18:00,Oakland-Alameda County Coliseum,7000 Coliseum Way,,,
262,Oakland,2019-03-07,Raiders Vs Titans,19:30,Oakland-Alameda County Coliseum,7000 Coliseum Way,,,
263,Oakland,2019-03-14,Raiders Vs Titans,17:00,Oakland-Alameda County Coliseum,7000 Coliseum Way,,,
264,Oakland,2019-03-02,Raiders Vs Titans,19:30,Oakland-Alameda County Coliseum,7000 Coliseum Way,3,,
265,Phoenix,2019-03-01,Diamondbacks Vs Mets,18:30,Chase Field,401 East Jefferson Street,,,
266,Phoenix,2019-03-03,Diamondbacks Vs Mets,18:30,Chase Field,401 East Jefferson Street,,,
267,Phoenix,2019-03-12,Diamondbacks Vs Mets,18:30,Chase Field,401 East Jefferson Street,,,
268,Phoenix,2019-03-01,Diamondbacks Vs Mets,18:30,Chase Field,401 East Jefferson Street,2,,
269,New York,2019-03-03,Mets Vs Diamondbacks,17:00,Citi Field,123-01 Roosevelt Avenue,,,
270,New York,2019-03-09,Mets Vs Diamondbacks,18:00,Citi Field,123-01 Roosevelt Avenue,,,
271,New York,2019-03-10,Mets Vs Diamondbacks,18:30,Citi Field,123-01 Roosevelt Avenue,,,
272,New York,2019-03-11,Mets Vs Diamondbacks,19:30,Citi Field,123-01 Roosevelt Avenue,,,
273,New York,2019-03-03,Mets Vs Diamondbacks,17:00,Citi Field,123-01 Roosevelt Avenue,1,,
274,Chicago,2019-03-01,Billy Currington,18:30,Gallagher Way,3635 North Clark Street,,,
275,Chicago,2019-03-02,Billy Currington,17:30,Gallagher Way,3635 North Clark Street,,,
276,Chicago,2019-03-04,Billy Currington,17:00,Gallagher Way,3635 North Clark Street,,,
277,Chicago,2019-03-10,Billy Currington,18:30,Gallagher Way,3635 North Clark Street,,,
278,Chicago,2019-03-12,Billy Currington,18:30,Gallagher Way,3635 North Clark Street,,,
279,Chicago,2019-03-13,Billy Currington,18:00,Gallagher Way,3635 North Clark Street,,,
280,Chicago,2019-03-14,Billy Currington,17:30,Gallagher Way,3635 North Clark Street,,,
281,Chicago,2019-03-02,Billy Currington,17:30,Gallagher Way,3635 North Clark Street,2,,
282,Vancouver,2019-03-02,Whitecaps Vs Earthquakes,17:00,BC Place,777 Pacific Boulevard,,,
283,Vancouver,2019-03-08,Whitecaps Vs Earthquakes,17:30,BC Place,777 Pacific Boulevard,,,
284,Vancouver,2019-03-10,Whitecaps Vs Earthquakes,18:00,BC Place,777 Pacific Boulevard,,,
285,Vancouver,2019-03-11,Whitecaps Vs Earthquakes,17:00,BC Place,777 Pacific Boulevard,,,
286,Vancouver,2019-03-13,Whitecaps Vs Earthquakes,17:30,BC Place,777 Pacific Boulevard,,,
287,Vancouver,2019-03-14,Whitecaps Vs Earthquakes,19:30,BC Place,777 Pacific Boulevard,,,
288,Vancouver,2019-03-02,Whitecaps Vs Earthquakes,17:00,BC Place,777 Pacific Boulevard,2,,
289,Los Angeles,2019-03-01,Starset,17:00,Regent Theater DTLA,448 South Main Street,,,
290,Los Angeles,2019-03-03,Starset,18:00,Regent Theater DTLA,448 South Main Street,,,
291,Los Angeles,2019-03-04,Starset,18:30,Regent Theater DTLA,448 South Main Street,,,
292,Los Angeles,2019-03-05,Starset,19:00,Regent Theater DTLA,448 South Main Street,,,
293,Los Angeles,2019-03-08,Starset,17:30,Regent Theater DTLA,448 South Main Street,,,
294,Los Angeles,2019-03-11,Starset,18:00,Regent Theater DTLA,448 South Main Street,,,
295,Los Angeles,2019-03-01,Starset,17:00,Regent Theater DTLA,448 South Main Street,2,,
296,Los Angeles,2019-03-01,Usc Vs Ucla,18:30,LA Memorial Coliseum,3911 Figueroa Street,,,
297,Los Angeles,2019-03-04,Usc Vs Ucla,19:30,LA Memorial Coliseum,3911 Figueroa Street,,,
298,Los Angeles,2019-03-06,Usc Vs Ucla,17:30,LA Memorial Coliseum,3911 Figueroa Street,,,
299,Los Angeles,2019-03-07,Usc Vs Ucla,19:00,LA Memorial Coliseum,3911 Figueroa Street,,,
300,Los Angeles,2019-03-01,Usc Vs Ucla,18:30,LA Memorial Coliseum,3911 Figueroa Street,1,,
301,Los Angeles,2019-03-01,Trojans Vs Bulldogs,19:30,LA Memorial Coliseum,3911 Figueroa Street,,,
302,Los Angeles,2019-03-02,Trojans Vs Bulldogs,19:00,LA Memorial Coliseum,3911 Figueroa Street,,,
303,Los Angeles,2019-03-06,Trojans Vs Bulldogs,19:30,LA Memorial Coliseum,3911 Figueroa Street,,,
304,Los Angeles,2019-03-07,Trojans Vs Bulldogs,19:30,LA Memorial Coliseum,3911 Figueroa Street,,,
305,Los Angeles,2019-03-08,Trojans Vs Bulldogs,18:30,LA Memorial Coliseum,3911 Figueroa Street,,,
306,Los Angeles,2019-03-09,Trojans Vs Bulldogs,17:30,LA Memorial Coliseum,3911 Figueroa Street,,,
307,Los Angeles,2019-03-01,Trojans Vs Bulldogs,19:30,LA Memorial Coliseum,3911 Figueroa Street,1,,
308,Chicago,2019-03-02,Cubs Vs Mariners,17:30,Wrigley Field,1060 West Addison Street,,,
309,Chicago,2019-03-07,Cubs Vs Mariners,19:30,Wrigley Field,1060 West Addison Street,,,
310,Chicago,2019-03-10,Cubs Vs Mariners,17:00,Wrigley Field,1060 West Addison Street,,,
311,Chicago,2019-03-11,Cubs Vs Mariners,19:30,Wrigley Field,1060 West Addison Street,,,
312,Chicago,2019-03-12,Cubs Vs Mariners,18:00,Wrigley Field,1060 West Addison Street,,,
313,Vancouver,2019-03-07,Zz Top,19:00,PNE Amphitheatre,2901 East Hastings Street,,,
314,Vancouver,2019-03-09,Zz Top,18:30,PNE Amphitheatre,2901 East Hastings Street,,,
315,Vancouver,2019-03-13,Zz Top,18:30,PNE Amphitheatre,2901 East Hastings Street,,,
316,Vancouver,2019-03-07,Zz Top,19:00,PNE Amphitheatre,2901 East Hastings Street,1,,
317,Atlanta,2019-03-02,Panthers Vs Trojans,17:00,Georgia State Stadium,755 Hank Aaron Drive Southeast,,,
318,Atlanta,2019-03-05,Panthers Vs Trojans,18:30,Georgia State Stadium,755 Hank Aaron Drive Southeast,,,
319,Atlanta,2019-03-10,Panthers Vs Trojans,18:00,Georgia State Stadium,755 Hank Aaron Drive Southeast,,,
320,Atlanta,2019-03-11,Panthers Vs Trojans,17:30,Georgia State Stadium,755 Hank Aaron Drive Southeast,,,
321,Atlanta,2019-03-02,Panthers Vs Trojans,17:00,Georgia State Stadium,755 Hank Aaron Drive Southeast,4,,
322,New York,2019-03-02,Jason Isbell,18:00,Prospect Park Bandshell,"141 Prospect Park West, Brooklyn",,,
323,New York,2019-03-04,Jason Isbell,17:00,Prospect Park Bandshell,"141 Prospect Park West, Brooklyn",,,
324,New York,2019-03-10,Jason Isbell,17:30,Prospect Park Bandshell,"141 Prospect Park West, Brooklyn",,,
325,New York,2019-03-13,Jason Isbell,19:00,Prospect Park Bandshell,"141 Prospect Park West, Brooklyn",,,
326,New York,2019-03-14,Jason Isbell,17:30,Prospect Park Bandshell,"141 Prospect Park West, Brooklyn",,,
327,New York,2019-03-02,Jason Isbell,18:00,Prospect Park Bandshell,"141 Prospect Park West, Brooklyn",1,,
328,New York,2019-03-02,Yankees Vs Rangers,17:30,Yankee Stadium,1 East 161 Street,,,
329,New York,2019-03-03,Yankees Vs Rangers,19:00,Yankee Stadium,1 East 161 Street,,,
330,New York,2019-03-04,Yankees Vs Rangers,17:00,Yankee Stadium,1 East 161 Street,,,
331,New York,2019-03-13,Yankees Vs Rangers,17:30,Yankee Stadium,1 East 161 Street,,,
332,New York,2019-03-14,Yankees Vs Rangers,17:00,Yankee Stadium,1 East 161 Street,,,
333,New York,2019-03-02,Yankees Vs Rangers,17:30,Yankee Stadium,1 East 161 Street,4,,
334,Washington D.C.,2019-03-04,El Salvador Vs Haiti,19:30,RFK Stadium,2400 East Capitol Street Southeast,,,
335,Washington D.C.,2019-03-07,El Salvador Vs Haiti,17:30,RFK Stadium,2400 East Capitol Street Southeast,,,
336,Washington D.C.,2019-03-12,El Salvador Vs Haiti,18:30,RFK Stadium,2400 East Capitol Street Southeast,,,
337,Washington D.C.,2019-03-12,El Salvador Vs Haiti,18:30,RFK Stadium,2400 East Capitol Street Southeast,2,,
338,San Diego,2019-03-14,Bastille,17:00,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,,,
339,San Diego,2019-03-14,Bastille,17:00,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,2,,
340,Philadelphia,2019-03-01,Nav With Killy,17:30,The Fillmore Philadelphia,29 East Allen Street,,,
341,Philadelphia,2019-03-02,Nav With Killy,18:30,The Fillmore Philadelphia,29 East Allen Street,,,
342,Philadelphia,2019-03-05,Nav With Killy,19:30,The Fillmore Philadelphia,29 East Allen Street,,,
343,Philadelphia,2019-03-06,Nav With Killy,17:00,The Fillmore Philadelphia,29 East Allen Street,,,
344,Philadelphia,2019-03-08,Nav With Killy,19:30,The Fillmore Philadelphia,29 East Allen Street,,,
345,Philadelphia,2019-03-10,Nav With Killy,18:30,The Fillmore Philadelphia,29 East Allen Street,,,
346,Philadelphia,2019-03-11,Nav With Killy,17:30,The Fillmore Philadelphia,29 East Allen Street,,,
347,Anaheim,2019-03-01,Brown Sabbath,19:00,Crossroads at House of Blues Anaheim,1530 Disneyland Monrail System,,,
348,Anaheim,2019-03-02,Brown Sabbath,19:00,Crossroads at House of Blues Anaheim,1530 Disneyland Monrail System,,,
349,Anaheim,2019-03-14,Brown Sabbath,17:00,Crossroads at House of Blues Anaheim,1530 Disneyland Monrail System,4,,
350,Los Angeles,2019-03-01,Girl In Red,19:00,The Teragram Ballroom,1234 West 7th Street,,,
351,Los Angeles,2019-03-02,Girl In Red,18:30,The Teragram Ballroom,1234 West 7th Street,,,
352,Los Angeles,2019-03-03,Girl In Red,18:30,The Teragram Ballroom,1234 West 7th Street,,,
353,Los Angeles,2019-03-05,Girl In Red,18:30,The Teragram Ballroom,1234 West 7th Street,,,
354,Los Angeles,2019-03-06,Girl In Red,18:00,The Teragram Ballroom,1234 West 7th Street,,,
355,Los Angeles,2019-03-09,Girl In Red,17:30,The Teragram Ballroom,1234 West 7th Street,,,
356,Los Angeles,2019-03-10,Girl In Red,19:30,The Teragram Ballroom,1234 West 7th Street,,,
357,Los Angeles,2019-03-02,Girl In Red,18:30,The Teragram Ballroom,1234 West 7th Street,3,,
358,Vancouver,2019-03-01,Styx,19:30,PNE Amphitheatre,2901 East Hastings Street,,,
359,Vancouver,2019-03-02,Styx,17:30,PNE Amphitheatre,2901 East Hastings Street,,,
360,Vancouver,2019-03-04,Styx,17:00,PNE Amphitheatre,2901 East Hastings Street,,,
361,Vancouver,2019-03-06,Styx,19:30,PNE Amphitheatre,2901 East Hastings Street,,,
362,Vancouver,2019-03-08,Styx,19:30,PNE Amphitheatre,2901 East Hastings Street,,,
363,Vancouver,2019-03-09,Styx,19:00,PNE Amphitheatre,2901 East Hastings Street,,,
364,Vancouver,2019-03-12,Styx,17:30,PNE Amphitheatre,2901 East Hastings Street,,,
365,Vancouver,2019-03-13,Styx,19:30,PNE Amphitheatre,2901 East Hastings Street,,,
366,Vancouver,2019-03-02,Styx,17:30,PNE Amphitheatre,2901 East Hastings Street,1,,
367,Berkeley,2019-03-01,Golden Bears Vs Cougars,19:30,California Memorial Stadium,2227 Piedmont Avenue,,,
368,Berkeley,2019-03-02,Golden Bears Vs Cougars,17:00,California Memorial Stadium,2227 Piedmont Avenue,,,
369,Berkeley,2019-03-03,Golden Bears Vs Cougars,19:00,California Memorial Stadium,2227 Piedmont Avenue,,,
370,Berkeley,2019-03-14,Golden Bears Vs Cougars,17:00,California Memorial Stadium,2227 Piedmont Avenue,,,
371,Berkeley,2019-03-01,Golden Bears Vs Cougars,19:30,California Memorial Stadium,2227 Piedmont Avenue,2,,
372,Brisbane,2019-03-04,Star City Music Festival,18:30,Brisbane Community Park,"Brisbane, California 94005, United States",,,
373,Brisbane,2019-03-06,Star City Music Festival,18:00,Brisbane Community Park,"Brisbane, California 94005, United States",,,
374,Brisbane,2019-03-07,Star City Music Festival,18:00,Brisbane Community Park,"Brisbane, California 94005, United States",,,
375,Brisbane,2019-03-08,Star City Music Festival,17:30,Brisbane Community Park,"Brisbane, California 94005, United States",,,
376,Brisbane,2019-03-10,Star City Music Festival,19:00,Brisbane Community Park,"Brisbane, California 94005, United States",,,
377,Brisbane,2019-03-14,Star City Music Festival,19:00,Brisbane Community Park,"Brisbane, California 94005, United States",,,
378,Seattle,2019-03-01,Mariners Vs Rangers,19:30,T-Mobile Park,1250 1st Avenue South,,,
379,Seattle,2019-03-03,Mariners Vs Rangers,18:00,T-Mobile Park,1250 1st Avenue South,,,
380,Seattle,2019-03-04,Mariners Vs Rangers,19:00,T-Mobile Park,1250 1st Avenue South,,,
381,Seattle,2019-03-05,Mariners Vs Rangers,18:30,T-Mobile Park,1250 1st Avenue South,,,
382,Seattle,2019-03-06,Mariners Vs Rangers,17:30,T-Mobile Park,1250 1st Avenue South,,,
383,Seattle,2019-03-03,Mariners Vs Rangers,18:00,T-Mobile Park,1250 1st Avenue South,2,,
384,Portland,2019-03-02,Friends,17:00,Newmark Theatre,1111 Southwest Broadway,,,
385,Portland,2019-03-05,Friends,17:00,Newmark Theatre,1111 Southwest Broadway,,,
386,Portland,2019-03-08,Friends,19:30,Newmark Theatre,1111 Southwest Broadway,,,
387,Portland,2019-03-10,Friends,19:30,Newmark Theatre,1111 Southwest Broadway,,,
388,Portland,2019-03-13,Friends,17:30,Newmark Theatre,1111 Southwest Broadway,,,
389,New York,2019-03-05,Mets Vs Pirates,17:30,Citi Field,123-01 Roosevelt Avenue,,,
390,New York,2019-03-06,Mets Vs Pirates,17:30,Citi Field,123-01 Roosevelt Avenue,,,
391,New York,2019-03-08,Mets Vs Pirates,17:00,Citi Field,123-01 Roosevelt Avenue,,,
392,New York,2019-03-10,Mets Vs Pirates,19:30,Citi Field,123-01 Roosevelt Avenue,,,
393,New York,2019-03-11,Mets Vs Pirates,18:00,Citi Field,123-01 Roosevelt Avenue,,,
394,New York,2019-03-12,Mets Vs Pirates,17:30,Citi Field,123-01 Roosevelt Avenue,,,
395,New York,2019-03-14,Mets Vs Pirates,19:00,Citi Field,123-01 Roosevelt Avenue,,,
396,New York,2019-03-06,Mets Vs Pirates,18:00,Citi Field,123-01 Roosevelt Avenue,4,,
397,Toronto,2019-03-02,Blue Jays Vs Yankees,17:00,Rogers Centre,1 Blue Jays Way,3,,
398,New York,2019-03-01,Yankees Vs Orioles,17:30,Yankee Stadium,1 East 161 Street,3,,
399,Los Angeles,2019-03-04,Spose,19:00,1720(tm),1720 East 16th Street,,,
400,Los Angeles,2019-03-06,Spose,19:00,1720(tm),1720 East 16th Street,,,
401,Los Angeles,2019-03-13,Spose,17:00,1720(tm),1720 East 16th Street,,,
402,Los Angeles,2019-03-14,Spose,17:00,1720(tm),1720 East 16th Street,,,
403,Los Angeles,2019-03-13,Spose,17:00,1720(tm),1720 East 16th Street,1,,
404,Toronto,2019-03-04,Blue Jays Vs Astros,19:30,Rogers Centre,1 Blue Jays Way,,,
405,Toronto,2019-03-09,Blue Jays Vs Astros,19:30,Rogers Centre,1 Blue Jays Way,,,
406,Toronto,2019-03-11,Blue Jays Vs Astros,17:00,Rogers Centre,1 Blue Jays Way,,,
407,Toronto,2019-03-09,Blue Jays Vs Astros,19:30,Rogers Centre,1 Blue Jays Way,3,,
408,Chicago,2019-03-01,White Sox Vs Twins,17:00,Guaranteed Rate Field,333 West 35th Street,,,
409,Chicago,2019-03-02,White Sox Vs Twins,17:00,Guaranteed Rate Field,333 West 35th Street,,,
410,Chicago,2019-03-05,White Sox Vs Twins,18:00,Guaranteed Rate Field,333 West 35th Street,,,
411,Chicago,2019-03-10,White Sox Vs Twins,19:00,Guaranteed Rate Field,333 West 35th Street,,,
412,Chicago,2019-03-11,White Sox Vs Twins,18:00,Guaranteed Rate Field,333 West 35th Street,,,
413,Chicago,2019-03-12,White Sox Vs Twins,19:00,Guaranteed Rate Field,333 West 35th Street,,,
414,Los Angeles,2019-03-01,Dodgers Vs Giants,19:30,Dodger Stadium,1000 Vin Scully Ave,,,
415,Los Angeles,2019-03-05,Dodgers Vs Giants,17:00,Dodger Stadium,1000 Vin Scully Ave,,,
416,Los Angeles,2019-03-06,Dodgers Vs Giants,18:30,Dodger Stadium,1000 Vin Scully Ave,,,
417,Los Angeles,2019-03-08,Dodgers Vs Giants,19:30,Dodger Stadium,1000 Vin Scully Ave,,,
418,Los Angeles,2019-03-06,Dodgers Vs Giants,18:30,Dodger Stadium,1000 Vin Scully Ave,4,,
419,New York,2019-03-04,Vertical Horizon,18:30,Sony Hall,235 West 46th Street,,,
420,New York,2019-03-09,Vertical Horizon,19:00,Sony Hall,235 West 46th Street,,,
421,New York,2019-03-12,Vertical Horizon,18:00,Sony Hall,235 West 46th Street,,,
422,New York,2019-03-13,Vertical Horizon,17:00,Sony Hall,235 West 46th Street,,,
423,New York,2019-03-09,Vertical Horizon,19:00,Sony Hall,235 West 46th Street,2,,
424,Chicago,2019-03-01,Basta,18:00,Concord Music Hall,2047 North Milwaukee Avenue,3,,
425,Seattle,2019-03-04,Seahawks Vs Cardinals,19:00,CenturyLink Field,800 Occidental Avenue South,,,
426,Seattle,2019-03-08,Seahawks Vs Cardinals,18:30,CenturyLink Field,800 Occidental Avenue South,,,
427,Seattle,2019-03-09,Seahawks Vs Cardinals,17:30,CenturyLink Field,800 Occidental Avenue South,,,
428,Seattle,2019-03-12,Mariners Vs Rangers,18:30,T-Mobile Park,1250 1st Avenue South,,,
429,Seattle,2019-03-01,Mariners Vs Rangers,19:30,T-Mobile Park,1250 1st Avenue South,2,,
430,Atlanta,2019-03-03,Taking Back Sunday,17:00,Kenny's Alley,50 Upper Alabama Street,,,
431,Atlanta,2019-03-08,Taking Back Sunday,18:00,Kenny's Alley,50 Upper Alabama Street,,,
432,Atlanta,2019-03-09,Taking Back Sunday,19:00,Kenny's Alley,50 Upper Alabama Street,,,
433,Atlanta,2019-03-10,Taking Back Sunday,17:30,Kenny's Alley,50 Upper Alabama Street,,,
434,Atlanta,2019-03-13,Taking Back Sunday,19:00,Kenny's Alley,50 Upper Alabama Street,,,
435,Atlanta,2019-03-03,Taking Back Sunday,17:00,Kenny's Alley,50 Upper Alabama Street,1,,
436,Vancouver,2019-03-03,Whitecaps Vs Kansas City,18:00,BC Place,777 Pacific Boulevard,,,
437,Vancouver,2019-03-05,Whitecaps Vs Kansas City,19:30,BC Place,777 Pacific Boulevard,,,
438,Vancouver,2019-03-08,Whitecaps Vs Kansas City,19:00,BC Place,777 Pacific Boulevard,,,
439,Vancouver,2019-03-09,Whitecaps Vs Kansas City,19:00,BC Place,777 Pacific Boulevard,,,
440,Vancouver,2019-03-10,Whitecaps Vs Kansas City,19:30,BC Place,777 Pacific Boulevard,,,
441,Vancouver,2019-03-13,Whitecaps Vs Kansas City,17:00,BC Place,777 Pacific Boulevard,,,
442,Berkeley,2019-03-02,Phutureprimitive,19:00,Cornerstone Craft Beer & Live Music,2367 Shattuck Avenue,,,
443,Berkeley,2019-03-03,Phutureprimitive,19:30,Cornerstone Craft Beer & Live Music,2367 Shattuck Avenue,,,
444,Berkeley,2019-03-04,Phutureprimitive,18:30,Cornerstone Craft Beer & Live Music,2367 Shattuck Avenue,,,
445,Berkeley,2019-03-07,Phutureprimitive,19:00,Cornerstone Craft Beer & Live Music,2367 Shattuck Avenue,,,
446,Berkeley,2019-03-10,Phutureprimitive,18:00,Cornerstone Craft Beer & Live Music,2367 Shattuck Avenue,,,
447,Berkeley,2019-03-12,Phutureprimitive,19:00,Cornerstone Craft Beer & Live Music,2367 Shattuck Avenue,,,
448,Berkeley,2019-03-13,Phutureprimitive,17:30,Cornerstone Craft Beer & Live Music,2367 Shattuck Avenue,,,
449,Berkeley,2019-03-04,Phutureprimitive,18:30,Cornerstone Craft Beer & Live Music,2367 Shattuck Avenue,1,,
450,Toronto,2019-03-01,Blue Jays Vs Rangers,18:30,Rogers Centre,1 Blue Jays Way,,,
451,Toronto,2019-03-02,Blue Jays Vs Rangers,19:30,Rogers Centre,1 Blue Jays Way,,,
452,Toronto,2019-03-03,Blue Jays Vs Rangers,19:00,Rogers Centre,1 Blue Jays Way,,,
453,Toronto,2019-03-04,Blue Jays Vs Rangers,19:30,Rogers Centre,1 Blue Jays Way,,,
454,Toronto,2019-03-05,Blue Jays Vs Rangers,18:30,Rogers Centre,1 Blue Jays Way,,,
455,Toronto,2019-03-11,Blue Jays Vs Rangers,17:00,Rogers Centre,1 Blue Jays Way,,,
456,Toronto,2019-03-12,Blue Jays Vs Rangers,19:00,Rogers Centre,1 Blue Jays Way,,,
457,Toronto,2019-03-01,Blue Jays Vs Rangers,18:30,Rogers Centre,1 Blue Jays Way,2,,
458,Napa,2019-03-04,Mandy Harvey,18:30,Blue Note Napa,1030 Main Street,,,
459,Napa,2019-03-05,Mandy Harvey,17:30,Blue Note Napa,1030 Main Street,,,
460,Napa,2019-03-08,Mandy Harvey,19:30,Blue Note Napa,1030 Main Street,,,
461,Napa,2019-03-09,Mandy Harvey,19:00,Blue Note Napa,1030 Main Street,,,
462,Napa,2019-03-11,Mandy Harvey,17:00,Blue Note Napa,1030 Main Street,,,
463,Napa,2019-03-14,Mandy Harvey,17:00,Blue Note Napa,1030 Main Street,,,
464,Napa,2019-03-04,Mandy Harvey,18:30,Blue Note Napa,1030 Main Street,3,,
465,Portland,2019-03-04,Timbers Vs Rsl,17:00,Providence Park,1844 Southwest Morrison Street,,,
466,Portland,2019-03-06,Timbers Vs Rsl,18:30,Providence Park,1844 Southwest Morrison Street,,,
467,Portland,2019-03-08,Timbers Vs Rsl,18:00,Providence Park,1844 Southwest Morrison Street,,,
468,Portland,2019-03-11,Timbers Vs Rsl,17:00,Providence Park,1844 Southwest Morrison Street,,,
469,Portland,2019-03-12,Timbers Vs Rsl,19:30,Providence Park,1844 Southwest Morrison Street,,,
470,Portland,2019-03-13,Timbers Vs Rsl,19:00,Providence Park,1844 Southwest Morrison Street,,,
471,Portland,2019-03-14,Timbers Vs Rsl,17:30,Providence Park,1844 Southwest Morrison Street,,,
472,Portland,2019-03-06,Timbers Vs Rsl,18:30,Providence Park,1844 Southwest Morrison Street,3,,
473,New York,2019-03-01,Jethro Tull,17:30,Forest Hills Stadium,"1 Tennis Place, Forest Hills",,,
474,New York,2019-03-06,Jethro Tull,17:00,Forest Hills Stadium,"1 Tennis Place, Forest Hills",,,
475,New York,2019-03-07,Jethro Tull,18:30,Forest Hills Stadium,"1 Tennis Place, Forest Hills",,,
476,New York,2019-03-08,Jethro Tull,18:30,Forest Hills Stadium,"1 Tennis Place, Forest Hills",,,
477,New York,2019-03-12,Jethro Tull,17:00,Forest Hills Stadium,"1 Tennis Place, Forest Hills",,,
